CustomerID,Churn_ID,Churn
C4542,CHN4542,Yes
C4543,CHN4543,No
C4544,CHN4544,No
C4545,CHN4545,Yes
C4546,CHN4546,No
C4547,CHN4547,Yes
C4548,CHN4548,No
C4549,CHN4549,Yes
C4550,CHN4550,No
C4551,CHN4551,No
C4552,CHN4552,No
C4553,CHN4553,No
C4554,CHN4554,No
C4555,CHN4555,No
C4556,CHN4556,No
C4557,CHN4557,Yes
C4558,CHN4558,No
C4559,CHN4559,Yes
C4560,CHN4560,No
C4561,CHN4561,No
C4562,CHN4562,No
C4563,CHN4563,No
C4564,CHN4564,Yes
C4565,CHN4565,Yes
C4566,CHN4566,No
C4567,CHN4567,No
C4568,CHN4568,No
C4569,CHN4569,No
C4570,CHN4570,Yes
C4571,CHN4571,No
C4572,CHN4572,No
C4573,CHN4573,No
C4574,CHN4574,No
C4575,CHN4575,No
C4576,CHN4576,No
C4577,CHN4577,No
C4578,CHN4578,No
C4579,CHN4579,No
C4580,CHN4580,No
C4581,CHN4581,No
C4582,CHN4582,No
C4583,CHN4583,No
C4584,CHN4584,No
C4585,CHN4585,No
C4586,CHN4586,Yes
C4587,CHN4587,No
C4588,CHN4588,No
C4589,CHN4589,No
C4590,CHN4590,No
C4591,CHN4591,No
C4592,CHN4592,No
C4593,CHN4593,No
C4594,CHN4594,No
C4595,CHN4595,Yes
C4596,CHN4596,No
C4597,CHN4597,No
C4598,CHN4598,Yes
C4599,CHN4599,No
C4600,CHN4600,No
C4601,CHN4601,No
C4602,CHN4602,No
C4603,CHN4603,No
C4604,CHN4604,No
C4605,CHN4605,No
C4606,CHN4606,No
C4607,CHN4607,No
C4608,CHN4608,No
C4609,CHN4609,No
C4610,CHN4610,No
C4611,CHN4611,Yes
C4612,CHN4612,No
C4613,CHN4613,No
C4614,CHN4614,Yes
C4615,CHN4615,No
C4616,CHN4616,No
C4617,CHN4617,No
C4618,CHN4618,No
C4619,CHN4619,No
C4620,CHN4620,Yes
C4621,CHN4621,No
C4622,CHN4622,No
C4623,CHN4623,No
C4624,CHN4624,No
C4625,CHN4625,Yes
C4626,CHN4626,No
C4627,CHN4627,No
C4628,CHN4628,No
C4629,CHN4629,No
C4630,CHN4630,No
C4631,CHN4631,No
C4632,CHN4632,Yes
C4633,CHN4633,Yes
C4634,CHN4634,No
C4635,CHN4635,No
C4636,CHN4636,No
C4637,CHN4637,No
C4638,CHN4638,No
C4639,CHN4639,Yes
C4640,CHN4640,No
C4641,CHN4641,Yes
C4642,CHN4642,No
C4643,CHN4643,Yes
C4644,CHN4644,No
C4645,CHN4645,No
C4646,CHN4646,Yes
C4647,CHN4647,No
C4648,CHN4648,No
C4649,CHN4649,No
C4650,CHN4650,No
C4651,CHN4651,No
C4652,CHN4652,Yes
C4653,CHN4653,No
C4654,CHN4654,Yes
C4655,CHN4655,No
C4656,CHN4656,No
C4657,CHN4657,No
C4658,CHN4658,No
C4659,CHN4659,No
C4660,CHN4660,No
C4661,CHN4661,Yes
C4662,CHN4662,No
C4663,CHN4663,No
C4664,CHN4664,Yes
C4665,CHN4665,Yes
C4666,CHN4666,No
C4667,CHN4667,No
C4668,CHN4668,No
C4669,CHN4669,No
C4670,CHN4670,No
C4671,CHN4671,No
C4672,CHN4672,Yes
C4673,CHN4673,No
C4674,CHN4674,Yes
C4675,CHN4675,No
C4676,CHN4676,Yes
C4677,CHN4677,No
C4678,CHN4678,Yes
C4679,CHN4679,Yes
C4680,CHN4680,No
C4681,CHN4681,No
C4682,CHN4682,Yes
C4683,CHN4683,Yes
C4684,CHN4684,No
C4685,CHN4685,Yes
C4686,CHN4686,No
C4687,CHN4687,No
C4688,CHN4688,Yes
C4689,CHN4689,No
C4690,CHN4690,No
C4691,CHN4691,No
C4692,CHN4692,Yes
C4693,CHN4693,No
C4694,CHN4694,No
C4695,CHN4695,No
C4696,CHN4696,No
C4697,CHN4697,No
C4698,CHN4698,No
C4699,CHN4699,Yes
C4700,CHN4700,No
C4701,CHN4701,No
C4702,CHN4702,No
C4703,CHN4703,No
C4704,CHN4704,Yes
C4705,CHN4705,No
C4706,CHN4706,No
C4707,CHN4707,Yes
C4708,CHN4708,No
C4709,CHN4709,No
C4710,CHN4710,No
C4711,CHN4711,No
C4712,CHN4712,No
C4713,CHN4713,No
C4714,CHN4714,No
C4715,CHN4715,No
C4716,CHN4716,No
C4717,CHN4717,No
C4718,CHN4718,No
C4719,CHN4719,No
C4720,CHN4720,Yes
C4721,CHN4721,No
C4722,CHN4722,Yes
C4723,CHN4723,No
C4724,CHN4724,Yes
C4725,CHN4725,No
C4726,CHN4726,Yes
C4727,CHN4727,No
C4728,CHN4728,No
C4729,CHN4729,No
C4730,CHN4730,No
C4731,CHN4731,No
C4732,CHN4732,No
C4733,CHN4733,No
C4734,CHN4734,No
C4735,CHN4735,Yes
C4736,CHN4736,No
C4737,CHN4737,No
C4738,CHN4738,No
C4739,CHN4739,Yes
C4740,CHN4740,No
C4741,CHN4741,Yes
C4742,CHN4742,No
C4743,CHN4743,No
C4744,CHN4744,No
C4745,CHN4745,No
C4746,CHN4746,No
C4747,CHN4747,Yes
C4748,CHN4748,No
C4749,CHN4749,No
C4750,CHN4750,Yes
C4751,CHN4751,No
C4752,CHN4752,Yes
C4753,CHN4753,No
C4754,CHN4754,Yes
C4755,CHN4755,No
C4756,CHN4756,No
C4757,CHN4757,No
C4758,CHN4758,Yes
C4759,CHN4759,No
C4760,CHN4760,Yes
C4761,CHN4761,No
C4762,CHN4762,No
C4763,CHN4763,No
C4764,CHN4764,No
C4765,CHN4765,Yes
C4766,CHN4766,No
C4767,CHN4767,No
C4768,CHN4768,No
C4769,CHN4769,No
C4770,CHN4770,No
C4771,CHN4771,No
C4772,CHN4772,Yes
C4773,CHN4773,No
C4774,CHN4774,Yes
C4775,CHN4775,No
C4776,CHN4776,Yes
C4777,CHN4777,No
C4778,CHN4778,No
C4779,CHN4779,No
C4780,CHN4780,No
C4781,CHN4781,No
C4782,CHN4782,No
C4783,CHN4783,No
C4784,CHN4784,No
C4785,CHN4785,No
C4786,CHN4786,Yes
C4787,CHN4787,No
C4788,CHN4788,No
C4789,CHN4789,No
C4790,CHN4790,Yes
C4791,CHN4791,No
C4792,CHN4792,No
C4793,CHN4793,Yes
C4794,CHN4794,No
C4795,CHN4795,No
C4796,CHN4796,Yes
C4797,CHN4797,No
C4798,CHN4798,No
C4799,CHN4799,No
C4800,CHN4800,No
C4801,CHN4801,Yes
C4802,CHN4802,No
C4803,CHN4803,No
C4804,CHN4804,No
C4805,CHN4805,No
C4806,CHN4806,No
C4807,CHN4807,No
C4808,CHN4808,No
C4809,CHN4809,No
C4810,CHN4810,No
C4811,CHN4811,Yes
C4812,CHN4812,Yes
C4813,CHN4813,Yes
C4814,CHN4814,No
C4815,CHN4815,Yes
C4816,CHN4816,Yes
C4817,CHN4817,No
C4818,CHN4818,No
C4819,CHN4819,No
C4820,CHN4820,Yes
C4821,CHN4821,No
C4822,CHN4822,No
C4823,CHN4823,No
C4824,CHN4824,Yes
C4825,CHN4825,No
C4826,CHN4826,No
C4827,CHN4827,Yes
C4828,CHN4828,Yes
C4829,CHN4829,No
C4830,CHN4830,No
C4831,CHN4831,No
C4832,CHN4832,No
C4833,CHN4833,No
C4834,CHN4834,No
C4835,CHN4835,No
C4836,CHN4836,No
C4837,CHN4837,No
C4838,CHN4838,Yes
C4839,CHN4839,No
C4840,CHN4840,Yes
C4841,CHN4841,No
C4842,CHN4842,No
C4843,CHN4843,Yes
C4844,CHN4844,No
C4845,CHN4845,No
C4846,CHN4846,No
C4847,CHN4847,No
C4848,CHN4848,Yes
C4849,CHN4849,Yes
C4850,CHN4850,No
C4851,CHN4851,No
C4852,CHN4852,Yes
C4853,CHN4853,No
C4854,CHN4854,No
C4855,CHN4855,No
C4856,CHN4856,No
C4857,CHN4857,Yes
C4858,CHN4858,No
C4859,CHN4859,No
C4860,CHN4860,No
C4861,CHN4861,No
C4862,CHN4862,No
C4863,CHN4863,Yes
C4864,CHN4864,No
C4865,CHN4865,No
C4866,CHN4866,No
C4867,CHN4867,No
C4868,CHN4868,No
C4869,CHN4869,Yes
C4870,CHN4870,No
C4871,CHN4871,No
C4872,CHN4872,No
C4873,CHN4873,No
C4874,CHN4874,No
C4875,CHN4875,Yes
C4876,CHN4876,Yes
C4877,CHN4877,Yes
C4878,CHN4878,No
C4879,CHN4879,No
C4880,CHN4880,No
C4881,CHN4881,No
C4882,CHN4882,No
C4883,CHN4883,No
C4884,CHN4884,Yes
C4885,CHN4885,No
C4886,CHN4886,No
C4887,CHN4887,No
C4888,CHN4888,No
C4889,CHN4889,No
C4890,CHN4890,No
C4891,CHN4891,No
C4892,CHN4892,No
C4893,CHN4893,No
C4894,CHN4894,Yes
C4895,CHN4895,No
C4896,CHN4896,No
C4897,CHN4897,No
C4898,CHN4898,No
C4899,CHN4899,Yes
C4900,CHN4900,Yes
C4901,CHN4901,Yes
C4902,CHN4902,Yes
C4903,CHN4903,No
C4904,CHN4904,Yes
C4905,CHN4905,No
C4906,CHN4906,No
C4907,CHN4907,No
C4908,CHN4908,No
C4909,CHN4909,Yes
C4910,CHN4910,No
C4911,CHN4911,Yes
C4912,CHN4912,No
C4913,CHN4913,Yes
C4914,CHN4914,No
C4915,CHN4915,No
C4916,CHN4916,No
C4917,CHN4917,No
C4918,CHN4918,No
C4919,CHN4919,No
C4920,CHN4920,No
C4921,CHN4921,No
C4922,CHN4922,No
C4923,CHN4923,No
C4924,CHN4924,No
C4925,CHN4925,Yes
C4926,CHN4926,No
C4927,CHN4927,No
C4928,CHN4928,No
C4929,CHN4929,Yes
C4930,CHN4930,No
C4931,CHN4931,No
C4932,CHN4932,No
C4933,CHN4933,No
C4934,CHN4934,No
C4935,CHN4935,No
C4936,CHN4936,No
C4937,CHN4937,No
C4938,CHN4938,No
C4939,CHN4939,Yes
C4940,CHN4940,No
C4941,CHN4941,No
C4942,CHN4942,Yes
C4943,CHN4943,Yes
C4944,CHN4944,No
C4945,CHN4945,No
C4946,CHN4946,No
C4947,CHN4947,Yes
C4948,CHN4948,Yes
C4949,CHN4949,No
C4950,CHN4950,Yes
C4951,CHN4951,Yes
C4952,CHN4952,No
C4953,CHN4953,No
C4954,CHN4954,No
C4955,CHN4955,Yes
C4956,CHN4956,Yes
C4957,CHN4957,Yes
C4958,CHN4958,No
C4959,CHN4959,No
C4960,CHN4960,Yes
C4961,CHN4961,Yes
C4962,CHN4962,No
C4963,CHN4963,No
C4964,CHN4964,No
C4965,CHN4965,Yes
C4966,CHN4966,Yes
C4967,CHN4967,No
C4968,CHN4968,Yes
C4969,CHN4969,No
C4970,CHN4970,No
C4971,CHN4971,No
C4972,CHN4972,No
C4973,CHN4973,No
C4974,CHN4974,No
C4975,CHN4975,Yes
C4976,CHN4976,No
C4977,CHN4977,No
C4978,CHN4978,No
C4979,CHN4979,Yes
C4980,CHN4980,No
C4981,CHN4981,No
C4982,CHN4982,Yes
C4983,CHN4983,Yes
C4984,CHN4984,Yes
C4985,CHN4985,No
C4986,CHN4986,No
C4987,CHN4987,No
C4988,CHN4988,No
C4989,CHN4989,No
C4990,CHN4990,No
C4991,CHN4991,No
C4992,CHN4992,Yes
C4993,CHN4993,No
C4994,CHN4994,No
C4995,CHN4995,Yes
C4996,CHN4996,Yes
C4997,CHN4997,No
C4998,CHN4998,Yes
C4999,CHN4999,No
C5000,CHN5000,No
C5001,CHN5001,No
C5002,CHN5002,Yes
C5003,CHN5003,No
C5004,CHN5004,Yes
C5005,CHN5005,No
C5006,CHN5006,Yes
C5007,CHN5007,Yes
C5008,CHN5008,No
C5009,CHN5009,No
C5010,CHN5010,No
C5011,CHN5011,No
C5012,CHN5012,No
C5013,CHN5013,No
C5014,CHN5014,No
C5015,CHN5015,No
C5016,CHN5016,No
C5017,CHN5017,Yes
C5018,CHN5018,No
C5019,CHN5019,No
C5020,CHN5020,No
C5021,CHN5021,No
C5022,CHN5022,No
C5023,CHN5023,No
C5024,CHN5024,Yes
C5025,CHN5025,No
C5026,CHN5026,No
C5027,CHN5027,No
C5028,CHN5028,Yes
C5029,CHN5029,No
C5030,CHN5030,No
C5031,CHN5031,Yes
C5032,CHN5032,No
C5033,CHN5033,No
C5034,CHN5034,No
C5035,CHN5035,No
C5036,CHN5036,No
C5037,CHN5037,Yes
C5038,CHN5038,Yes
C5039,CHN5039,No
C5040,CHN5040,Yes
C5041,CHN5041,No
C5042,CHN5042,No
C5043,CHN5043,No
C5044,CHN5044,Yes
C5045,CHN5045,No
C5046,CHN5046,No
C5047,CHN5047,No
C5048,CHN5048,No
C5049,CHN5049,No
C5050,CHN5050,Yes
C5051,CHN5051,Yes
C5052,CHN5052,No
C5053,CHN5053,No
C5054,CHN5054,No
C5055,CHN5055,No
C5056,CHN5056,No
C5057,CHN5057,No
C5058,CHN5058,No
C5059,CHN5059,No
C5060,CHN5060,Yes
C5061,CHN5061,No
C5062,CHN5062,No
C5063,CHN5063,Yes
C5064,CHN5064,Yes
C5065,CHN5065,Yes
C5066,CHN5066,No
C5067,CHN5067,No
C5068,CHN5068,No
C5069,CHN5069,No
C5070,CHN5070,Yes
C5071,CHN5071,Yes
C5072,CHN5072,No
C5073,CHN5073,No
C5074,CHN5074,No
C5075,CHN5075,No
C5076,CHN5076,No
C5077,CHN5077,Yes
C5078,CHN5078,No
C5079,CHN5079,No
C5080,CHN5080,No
C5081,CHN5081,No
C5082,CHN5082,No
C5083,CHN5083,No
C5084,CHN5084,No
C5085,CHN5085,No
C5086,CHN5086,No
C5087,CHN5087,Yes
C5088,CHN5088,No
C5089,CHN5089,No
C5090,CHN5090,No
C5091,CHN5091,Yes
C5092,CHN5092,Yes
C5093,CHN5093,No
C5094,CHN5094,No
C5095,CHN5095,No
C5096,CHN5096,No
C5097,CHN5097,No
C5098,CHN5098,No
C5099,CHN5099,Yes
C5100,CHN5100,Yes
C5101,CHN5101,Yes
C5102,CHN5102,No
C5103,CHN5103,No
C5104,CHN5104,No
C5105,CHN5105,No
C5106,CHN5106,Yes
C5107,CHN5107,No
C5108,CHN5108,No
C5109,CHN5109,No
C5110,CHN5110,No
C5111,CHN5111,No
C5112,CHN5112,Yes
C5113,CHN5113,Yes
C5114,CHN5114,No
C5115,CHN5115,No
C5116,CHN5116,No
C5117,CHN5117,Yes
C5118,CHN5118,No
C5119,CHN5119,No
C5120,CHN5120,No
C5121,CHN5121,Yes
C5122,CHN5122,No
C5123,CHN5123,No
C5124,CHN5124,Yes
C5125,CHN5125,No
C5126,CHN5126,Yes
C5127,CHN5127,No
C5128,CHN5128,Yes
C5129,CHN5129,No
C5130,CHN5130,No
C5131,CHN5131,Yes
C5132,CHN5132,Yes
C5133,CHN5133,No
C5134,CHN5134,Yes
C5135,CHN5135,Yes
C5136,CHN5136,No
C5137,CHN5137,No
C5138,CHN5138,No
C5139,CHN5139,No
C5140,CHN5140,No
C5141,CHN5141,No
C5142,CHN5142,No
C5143,CHN5143,No
C5144,CHN5144,No
C5145,CHN5145,No
C5146,CHN5146,No
C5147,CHN5147,No
C5148,CHN5148,No
C5149,CHN5149,No
C5150,CHN5150,No
C5151,CHN5151,No
C5152,CHN5152,No
C5153,CHN5153,No
C5154,CHN5154,No
C5155,CHN5155,Yes
C5156,CHN5156,No
C5157,CHN5157,No
C5158,CHN5158,No
C5159,CHN5159,No
C5160,CHN5160,No
C5161,CHN5161,No
C5162,CHN5162,No
C5163,CHN5163,No
C5164,CHN5164,No
C5165,CHN5165,No
C5166,CHN5166,Yes
C5167,CHN5167,No
C5168,CHN5168,No
C5169,CHN5169,Yes
C5170,CHN5170,No
C5171,CHN5171,No
C5172,CHN5172,No
C5173,CHN5173,No
C5174,CHN5174,No
C5175,CHN5175,Yes
C5176,CHN5176,No
C5177,CHN5177,No
C5178,CHN5178,Yes
C5179,CHN5179,No
C5180,CHN5180,Yes
C5181,CHN5181,No
C5182,CHN5182,No
C5183,CHN5183,No
C5184,CHN5184,Yes
C5185,CHN5185,No
C5186,CHN5186,No
C5187,CHN5187,Yes
C5188,CHN5188,No
C5189,CHN5189,No
C5190,CHN5190,No
C5191,CHN5191,No
C5192,CHN5192,No
C5193,CHN5193,No
C5194,CHN5194,No
C5195,CHN5195,Yes
C5196,CHN5196,No
C5197,CHN5197,No
C5198,CHN5198,No
C5199,CHN5199,Yes
C5200,CHN5200,No
C5201,CHN5201,No
C5202,CHN5202,No
C5203,CHN5203,No
C5204,CHN5204,No
C5205,CHN5205,No
C5206,CHN5206,No
C5207,CHN5207,No
C5208,CHN5208,Yes
C5209,CHN5209,No
C5210,CHN5210,No
C5211,CHN5211,Yes
C5212,CHN5212,Yes
C5213,CHN5213,No
C5214,CHN5214,No
C5215,CHN5215,Yes
C5216,CHN5216,Yes
C5217,CHN5217,Yes
C5218,CHN5218,No
C5219,CHN5219,No
C5220,CHN5220,No
C5221,CHN5221,No
C5222,CHN5222,No
C5223,CHN5223,No
C5224,CHN5224,No
C5225,CHN5225,No
C5226,CHN5226,No
C5227,CHN5227,No
C5228,CHN5228,No
C5229,CHN5229,No
C5230,CHN5230,Yes
C5231,CHN5231,No
C5232,CHN5232,Yes
C5233,CHN5233,No
C5234,CHN5234,Yes
C5235,CHN5235,No
C5236,CHN5236,No
C5237,CHN5237,No
C5238,CHN5238,No
C5239,CHN5239,No
C5240,CHN5240,No
C5241,CHN5241,No
C5242,CHN5242,No
C5243,CHN5243,Yes
C5244,CHN5244,No
C5245,CHN5245,No
C5246,CHN5246,No
C5247,CHN5247,Yes
C5248,CHN5248,Yes
C5249,CHN5249,No
C5250,CHN5250,No
C5251,CHN5251,No
C5252,CHN5252,Yes
C5253,CHN5253,No
C5254,CHN5254,No
C5255,CHN5255,No
C5256,CHN5256,No
C5257,CHN5257,Yes
C5258,CHN5258,Yes
C5259,CHN5259,Yes
C5260,CHN5260,No
C5261,CHN5261,No
C5262,CHN5262,No
C5263,CHN5263,No
C5264,CHN5264,No
C5265,CHN5265,No
C5266,CHN5266,No
C5267,CHN5267,No
C5268,CHN5268,No
C5269,CHN5269,No
C5270,CHN5270,No
C5271,CHN5271,Yes
C5272,CHN5272,No
C5273,CHN5273,Yes
C5274,CHN5274,No
C5275,CHN5275,No
C5276,CHN5276,Yes
C5277,CHN5277,No
C5278,CHN5278,Yes
C5279,CHN5279,No
C5280,CHN5280,No
C5281,CHN5281,No
C5282,CHN5282,No
C5283,CHN5283,Yes
C5284,CHN5284,No
C5285,CHN5285,Yes
C5286,CHN5286,No
C5287,CHN5287,Yes
C5288,CHN5288,No
C5289,CHN5289,Yes
C5290,CHN5290,No
C5291,CHN5291,No
C5292,CHN5292,No
C5293,CHN5293,No
C5294,CHN5294,No
C5295,CHN5295,No
C5296,CHN5296,No
C5297,CHN5297,No
C5298,CHN5298,No
C5299,CHN5299,No
C5300,CHN5300,Yes
C5301,CHN5301,Yes
C5302,CHN5302,Yes
C5303,CHN5303,No
C5304,CHN5304,No
C5305,CHN5305,No
C5306,CHN5306,No
C5307,CHN5307,Yes
C5308,CHN5308,No
C5309,CHN5309,No
C5310,CHN5310,No
C5311,CHN5311,No
C5312,CHN5312,Yes
C5313,CHN5313,Yes
C5314,CHN5314,No
C5315,CHN5315,No
C5316,CHN5316,Yes
C5317,CHN5317,No
C5318,CHN5318,Yes
C5319,CHN5319,No
C5320,CHN5320,No
C5321,CHN5321,No
C5322,CHN5322,No
C5323,CHN5323,No
C5324,CHN5324,No
C5325,CHN5325,No
C5326,CHN5326,No
C5327,CHN5327,Yes
C5328,CHN5328,No
C5329,CHN5329,No
C5330,CHN5330,Yes
C5331,CHN5331,Yes
C5332,CHN5332,No
C5333,CHN5333,No
C5334,CHN5334,Yes
C5335,CHN5335,Yes
C5336,CHN5336,No
C5337,CHN5337,No
C5338,CHN5338,No
C5339,CHN5339,No
C5340,CHN5340,No
C5341,CHN5341,No
C5342,CHN5342,Yes
C5343,CHN5343,Yes
C5344,CHN5344,No
C5345,CHN5345,No
C5346,CHN5346,Yes
C5347,CHN5347,No
C5348,CHN5348,No
C5349,CHN5349,No
C5350,CHN5350,No
C5351,CHN5351,No
C5352,CHN5352,Yes
C5353,CHN5353,No
C5354,CHN5354,No
C5355,CHN5355,No
C5356,CHN5356,No
C5357,CHN5357,No
C5358,CHN5358,No
C5359,CHN5359,No
C5360,CHN5360,Yes
C5361,CHN5361,Yes
C5362,CHN5362,No
C5363,CHN5363,No
C5364,CHN5364,No
C5365,CHN5365,Yes
C5366,CHN5366,No
C5367,CHN5367,No
C5368,CHN5368,No
C5369,CHN5369,Yes
C5370,CHN5370,No
C5371,CHN5371,No
C5372,CHN5372,Yes
C5373,CHN5373,No
C5374,CHN5374,No
C5375,CHN5375,Yes
C5376,CHN5376,Yes
C5377,CHN5377,No
C5378,CHN5378,No
C5379,CHN5379,No
C5380,CHN5380,No
C5381,CHN5381,Yes
C5382,CHN5382,Yes
C5383,CHN5383,No
C5384,CHN5384,Yes
C5385,CHN5385,No
C5386,CHN5386,Yes
C5387,CHN5387,No
C5388,CHN5388,No
C5389,CHN5389,Yes
C5390,CHN5390,No
C5391,CHN5391,Yes
C5392,CHN5392,No
C5393,CHN5393,No
C5394,CHN5394,Yes
C5395,CHN5395,No
C5396,CHN5396,Yes
C5397,CHN5397,No
C5398,CHN5398,Yes
C5399,CHN5399,No
C5400,CHN5400,No
C5401,CHN5401,No
C5402,CHN5402,No
C5403,CHN5403,No
C5404,CHN5404,No
C5405,CHN5405,No
C5406,CHN5406,No
C5407,CHN5407,No
C5408,CHN5408,No
C5409,CHN5409,No
C5410,CHN5410,Yes
C5411,CHN5411,No
C5412,CHN5412,Yes
C5413,CHN5413,No
C5414,CHN5414,No
C5415,CHN5415,Yes
C5416,CHN5416,No
C5417,CHN5417,No
C5418,CHN5418,No
C5419,CHN5419,No
C5420,CHN5420,No
C5421,CHN5421,No
C5422,CHN5422,No
C5423,CHN5423,No
C5424,CHN5424,Yes
C5425,CHN5425,No
C5426,CHN5426,No
C5427,CHN5427,No
C5428,CHN5428,No
C5429,CHN5429,Yes
C5430,CHN5430,No
C5431,CHN5431,Yes
C5432,CHN5432,No
C5433,CHN5433,Yes
C5434,CHN5434,No
C5435,CHN5435,No
C5436,CHN5436,No
C5437,CHN5437,No
C5438,CHN5438,Yes
C5439,CHN5439,Yes
C5440,CHN5440,Yes
C5441,CHN5441,No
C5442,CHN5442,Yes
C5443,CHN5443,No
C5444,CHN5444,No
C5445,CHN5445,No
C5446,CHN5446,No
C5447,CHN5447,Yes
C5448,CHN5448,No
C5449,CHN5449,No
C5450,CHN5450,No
C5451,CHN5451,Yes
C5452,CHN5452,No
C5453,CHN5453,No
C5454,CHN5454,No
C5455,CHN5455,Yes
C5456,CHN5456,No
C5457,CHN5457,Yes
C5458,CHN5458,No
C5459,CHN5459,Yes
C5460,CHN5460,No
C5461,CHN5461,No
C5462,CHN5462,No
C5463,CHN5463,No
C5464,CHN5464,Yes
C5465,CHN5465,No
C5466,CHN5466,No
C5467,CHN5467,No
C5468,CHN5468,No
C5469,CHN5469,Yes
C5470,CHN5470,No
C5471,CHN5471,No
C5472,CHN5472,No
C5473,CHN5473,No
C5474,CHN5474,No
C5475,CHN5475,No
C5476,CHN5476,Yes
C5477,CHN5477,Yes
C5478,CHN5478,No
C5479,CHN5479,No
C5480,CHN5480,No
C5481,CHN5481,No
C5482,CHN5482,Yes
C5483,CHN5483,Yes
C5484,CHN5484,Yes
C5485,CHN5485,No
C5486,CHN5486,No
C5487,CHN5487,No
C5488,CHN5488,No
C5489,CHN5489,No
C5490,CHN5490,No
C5491,CHN5491,No
C5492,CHN5492,No
C5493,CHN5493,No
C5494,CHN5494,Yes
C5495,CHN5495,Yes
C5496,CHN5496,Yes
C5497,CHN5497,No
C5498,CHN5498,Yes
C5499,CHN5499,Yes
C5500,CHN5500,Yes
C5501,CHN5501,No
C5502,CHN5502,No
C5503,CHN5503,Yes
C5504,CHN5504,No
C5505,CHN5505,Yes
C5506,CHN5506,No
C5507,CHN5507,No
C5508,CHN5508,No
C5509,CHN5509,No
C5510,CHN5510,Yes
C5511,CHN5511,No
C5512,CHN5512,No
C5513,CHN5513,No
C5514,CHN5514,No
C5515,CHN5515,No
C5516,CHN5516,No
C5517,CHN5517,Yes
C5518,CHN5518,No
C5519,CHN5519,Yes
C5520,CHN5520,No
C5521,CHN5521,No
C5522,CHN5522,No
C5523,CHN5523,Yes
C5524,CHN5524,No
C5525,CHN5525,No
C5526,CHN5526,No
C5527,CHN5527,No
C5528,CHN5528,No
C5529,CHN5529,No
C5530,CHN5530,No
C5531,CHN5531,No
C5532,CHN5532,No
C5533,CHN5533,No
C5534,CHN5534,No
C5535,CHN5535,No
C5536,CHN5536,No
C5537,CHN5537,Yes
C5538,CHN5538,No
C5539,CHN5539,Yes
C5540,CHN5540,No
C5541,CHN5541,Yes
C5542,CHN5542,Yes
C5543,CHN5543,No
C5544,CHN5544,No
C5545,CHN5545,Yes
C5546,CHN5546,No
C5547,CHN5547,No
C5548,CHN5548,Yes
C5549,CHN5549,No
C5550,CHN5550,Yes
C5551,CHN5551,No
C5552,CHN5552,No
C5553,CHN5553,No
C5554,CHN5554,Yes
C5555,CHN5555,No
C5556,CHN5556,No
C5557,CHN5557,Yes
C5558,CHN5558,No
C5559,CHN5559,No
C5560,CHN5560,No
C5561,CHN5561,No
C5562,CHN5562,No
C5563,CHN5563,No
C5564,CHN5564,No
C5565,CHN5565,No
C5566,CHN5566,Yes
C5567,CHN5567,No
C5568,CHN5568,No
C5569,CHN5569,No
C5570,CHN5570,Yes
C5571,CHN5571,No
C5572,CHN5572,No
C5573,CHN5573,No
C5574,CHN5574,Yes
C5575,CHN5575,No
C5576,CHN5576,No
C5577,CHN5577,Yes
C5578,CHN5578,No
C5579,CHN5579,No
C5580,CHN5580,Yes
C5581,CHN5581,No
C5582,CHN5582,Yes
C5583,CHN5583,No
C5584,CHN5584,Yes
C5585,CHN5585,Yes
C5586,CHN5586,Yes
C5587,CHN5587,No
C5588,CHN5588,No
C5589,CHN5589,Yes
C5590,CHN5590,Yes
C5591,CHN5591,No
C5592,CHN5592,Yes
C5593,CHN5593,No
C5594,CHN5594,No
C5595,CHN5595,No
C5596,CHN5596,No
C5597,CHN5597,No
C5598,CHN5598,Yes
C5599,CHN5599,No
C5600,CHN5600,Yes
C5601,CHN5601,Yes
C5602,CHN5602,No
C5603,CHN5603,No
C5604,CHN5604,Yes
C5605,CHN5605,No
C5606,CHN5606,No
C5607,CHN5607,No
C5608,CHN5608,Yes
C5609,CHN5609,No
C5610,CHN5610,Yes
C5611,CHN5611,Yes
C5612,CHN5612,No
C5613,CHN5613,No
C5614,CHN5614,No
C5615,CHN5615,No
C5616,CHN5616,Yes
C5617,CHN5617,No
C5618,CHN5618,No
C5619,CHN5619,No
C5620,CHN5620,No
C5621,CHN5621,No
C5622,CHN5622,Yes
C5623,CHN5623,Yes
C5624,CHN5624,No
C5625,CHN5625,No
C5626,CHN5626,No
C5627,CHN5627,No
C5628,CHN5628,No
C5629,CHN5629,Yes
C5630,CHN5630,Yes
C5631,CHN5631,Yes
C5632,CHN5632,No
C5633,CHN5633,No
C5634,CHN5634,No
C5635,CHN5635,Yes
C5636,CHN5636,No
C5637,CHN5637,Yes
C5638,CHN5638,No
C5639,CHN5639,Yes
C5640,CHN5640,No
C5641,CHN5641,Yes
C5642,CHN5642,No
C5643,CHN5643,No
C5644,CHN5644,Yes
C5645,CHN5645,Yes
C5646,CHN5646,No
C5647,CHN5647,Yes
C5648,CHN5648,No
C5649,CHN5649,No
C5650,CHN5650,No
C5651,CHN5651,No
C5652,CHN5652,Yes
C5653,CHN5653,No
C5654,CHN5654,Yes
C5655,CHN5655,No
