CustomerID,Contract_ID,Billing_ID,Subscription_ID,Churn_ID,MonthlyCharges,TotalCharges,Churn
C0399,CONT399,BILL399,SUB399,CHN399,54.6,1803.7,No
C0400,CONT400,BILL400,SUB400,CHN400,20.05,415.1,No
C0401,CONT401,BILL401,SUB401,CHN401,19.75,624.15,No
C0402,CONT402,BILL402,SUB402,CHN402,20.05,237.7,No
C0403,CONT403,BILL403,SUB403,CHN403,99.45,7007.6,Yes
C0404,CONT404,BILL404,SUB404,CHN404,55.9,3848.8,No
C0405,CONT405,BILL405,SUB405,CHN405,19.7,419.4,No
C0406,CONT406,BILL406,SUB406,CHN406,19.8,1468.75,No
C0407,CONT407,BILL407,SUB407,CHN407,95.4,5812,No
C0408,CONT408,BILL408,SUB408,CHN408,93.95,2861.45,No
C0409,CONT409,BILL409,SUB409,CHN409,19.9,19.9,Yes
C0410,CONT410,BILL410,SUB410,CHN410,19.6,19.6,Yes
C0411,CONT411,BILL411,SUB411,CHN411,81.35,233.7,Yes
C0412,CONT412,BILL412,SUB412,CHN412,24.45,1066.15,No
C0413,CONT413,BILL413,SUB413,CHN413,74.95,2149.05,No
C0414,CONT414,BILL414,SUB414,CHN414,87.35,4473,No
C0415,CONT415,BILL415,SUB415,CHN415,70.65,3545.05,No
C0416,CONT416,BILL416,SUB416,CHN416,73.25,1195.75,No
C0417,CONT417,BILL417,SUB417,CHN417,98.7,6858.9,No
C0418,CONT418,BILL418,SUB418,CHN418,24.8,1024.7,No
C0419,CONT419,BILL419,SUB419,CHN419,83.3,1845.9,Yes
C0420,CONT420,BILL420,SUB420,CHN420,75.3,75.3,Yes
C0421,CONT421,BILL421,SUB421,CHN421,24.3,132.25,No
C0422,CONT422,BILL422,SUB422,CHN422,69.85,515.45,No
C0423,CONT423,BILL423,SUB423,CHN423,100.55,2830.45,No
C0424,CONT424,BILL424,SUB424,CHN424,25.7,1110.5,No
C0425,CONT425,BILL425,SUB425,CHN425,40.7,449.3,No
C0426,CONT426,BILL426,SUB426,CHN426,51.65,2838.55,No
C0427,CONT427,BILL427,SUB427,CHN427,105.1,5376.4,No
C0428,CONT428,BILL428,SUB428,CHN428,85.95,858.6,No
C0429,CONT429,BILL429,SUB429,CHN429,75.6,1395.05,No
C0430,CONT430,BILL430,SUB430,CHN430,58.25,3975.7,No
C0431,CONT431,BILL431,SUB431,CHN431,19.4,1182.55,Yes
C0432,CONT432,BILL432,SUB432,CHN432,65.2,4784.45,No
C0433,CONT433,BILL433,SUB433,CHN433,53.45,119.5,No
C0434,CONT434,BILL434,SUB434,CHN434,45.4,518.9,Yes
C0435,CONT435,BILL435,SUB435,CHN435,19.75,899.45,No
C0436,CONT436,BILL436,SUB436,CHN436,44.45,1183.8,No
C0437,CONT437,BILL437,SUB437,CHN437,20.85,720.05,No
C0438,CONT438,BILL438,SUB438,CHN438,114.05,8468.2,No
C0439,CONT439,BILL439,SUB439,CHN439,89.85,3161.2,No
C0440,CONT440,BILL440,SUB440,CHN440,55.05,55.05,No
C0441,CONT441,BILL441,SUB441,CHN441,112.95,1882.55,No
C0442,CONT442,BILL442,SUB442,CHN442,101.55,5070.4,No
C0443,CONT443,BILL443,SUB443,CHN443,114.65,6049.5,No
C0444,CONT444,BILL444,SUB444,CHN444,64.8,1166.7,No
C0445,CONT445,BILL445,SUB445,CHN445,80.4,2937.65,No
C0446,CONT446,BILL446,SUB446,CHN446,105.9,6396.45,Yes
C0447,CONT447,BILL447,SUB447,CHN447,69.55,69.55,Yes
C0448,CONT448,BILL448,SUB448,CHN448,25.05,1270.25,No
C0449,CONT449,BILL449,SUB449,CHN449,94.75,759.55,No
C0450,CONT450,BILL450,SUB450,CHN450,105.5,7611.55,No
C0451,CONT451,BILL451,SUB451,CHN451,24.7,1642.75,No
C0452,CONT452,BILL452,SUB452,CHN452,69.75,1545.4,No
C0453,CONT453,BILL453,SUB453,CHN453,60.2,3582.4,No
C0454,CONT454,BILL454,SUB454,CHN454,81.05,2227.1,Yes
C0455,CONT455,BILL455,SUB455,CHN455,24.4,1417.9,No
C0456,CONT456,BILL456,SUB456,CHN456,104.15,2494.65,No
C0457,CONT457,BILL457,SUB457,CHN457,92.9,2768.35,No
C0458,CONT458,BILL458,SUB458,CHN458,80.8,2369.3,No
C0459,CONT459,BILL459,SUB459,CHN459,20,38,No
C0460,CONT460,BILL460,SUB460,CHN460,75.1,75.1,No
C0461,CONT461,BILL461,SUB461,CHN461,19.65,100.9,No
C0462,CONT462,BILL462,SUB462,CHN462,69.45,1614.05,No
C0463,CONT463,BILL463,SUB463,CHN463,101.15,385.9,Yes
C0464,CONT464,BILL464,SUB464,CHN464,99.8,673.25,Yes
C0465,CONT465,BILL465,SUB465,CHN465,116.05,8404.9,No
C0466,CONT466,BILL466,SUB466,CHN466,40.05,2799.75,No
C0467,CONT467,BILL467,SUB467,CHN467,102.1,6538.45,No
C0468,CONT468,BILL468,SUB468,CHN468,89.7,6588.95,No
C0469,CONT469,BILL469,SUB469,CHN469,19.9,868.1,No
C0470,CONT470,BILL470,SUB470,CHN470,55.95,734.35,Yes
C0471,CONT471,BILL471,SUB471,CHN471,20.65,330.6,No
C0472,CONT472,BILL472,SUB472,CHN472,55,55,Yes
C0473,CONT473,BILL473,SUB473,CHN473,70.05,564.4,No
C0474,CONT474,BILL474,SUB474,CHN474,53.6,1315.35,No
C0475,CONT475,BILL475,SUB475,CHN475,74.7,74.7,Yes
C0476,CONT476,BILL476,SUB476,CHN476,80.25,1861.5,Yes
C0477,CONT477,BILL477,SUB477,CHN477,76.05,2747.2,No
C0478,CONT478,BILL478,SUB478,CHN478,75.7,554.05,No
C0479,CONT479,BILL479,SUB479,CHN479,96.1,453.4,Yes
C0480,CONT480,BILL480,SUB480,CHN480,69,994.8,Yes
C0481,CONT481,BILL481,SUB481,CHN481,19.65,225.75,No
C0482,CONT482,BILL482,SUB482,CHN482,45.3,2145,Yes
C0483,CONT483,BILL483,SUB483,CHN483,81.45,1671.6,No
C0484,CONT484,BILL484,SUB484,CHN484,108.5,8003.8,No
C0485,CONT485,BILL485,SUB485,CHN485,83.55,680.05,Yes
C0486,CONT486,BILL486,SUB486,CHN486,84.5,6130.85,No
C0487,CONT487,BILL487,SUB487,CHN487,100.15,1415,No
C0488,CONT488,BILL488,SUB488,CHN488,88.6,6201.95,No
C0489,CONT489,BILL489,SUB489,CHN489,52.55,4000.85,No
C0490,CONT490,BILL490,SUB490,CHN490,74.35,74.35,Yes
C0491,CONT491,BILL491,SUB491,CHN491,104.8,6597.25,No
C0492,CONT492,BILL492,SUB492,CHN492,59,114.15,No
C0493,CONT493,BILL493,SUB493,CHN493,74.4,139.4,Yes
C0494,CONT494,BILL494,SUB494,CHN494,64.05,3902.6,No
C0495,CONT495,BILL495,SUB495,CHN495,20.4,20.4,No
C0496,CONT496,BILL496,SUB496,CHN496,43.75,903.6,Yes
C0497,CONT497,BILL497,SUB497,CHN497,60.9,1785.65,No
C0498,CONT498,BILL498,SUB498,CHN498,19.8,1397.65,No
C0499,CONT499,BILL499,SUB499,CHN499,28.45,131.05,Yes
C0500,CONT500,BILL500,SUB500,CHN500,99.7,1238.45,Yes
C0501,CONT501,BILL501,SUB501,CHN501,116.25,3899.05,No
C0502,CONT502,BILL502,SUB502,CHN502,80.7,5676,No
C0503,CONT503,BILL503,SUB503,CHN503,65.2,4543.15,No
C0504,CONT504,BILL504,SUB504,CHN504,84.05,4326.8,No
C0505,CONT505,BILL505,SUB505,CHN505,79.45,5502.55,No
C0506,CONT506,BILL506,SUB506,CHN506,94.1,1782.4,Yes
C0507,CONT507,BILL507,SUB507,CHN507,78,851.8,No
C0508,CONT508,BILL508,SUB508,CHN508,94.2,167.5,Yes
C0509,CONT509,BILL509,SUB509,CHN509,80.5,502.85,Yes
C0510,CONT510,BILL510,SUB510,CHN510,19.85,19.85,No
C0511,CONT511,BILL511,SUB511,CHN511,94.3,1818.3,No
C0512,CONT512,BILL512,SUB512,CHN512,106.45,6300.15,No
C0513,CONT513,BILL513,SUB513,CHN513,74.35,334.8,Yes
C0514,CONT514,BILL514,SUB514,CHN514,105.45,5916.95,No
C0515,CONT515,BILL515,SUB515,CHN515,95,2852.4,No
C0516,CONT516,BILL516,SUB516,CHN516,104.8,4131.95,Yes
C0517,CONT517,BILL517,SUB517,CHN517,54.3,1546.3,No
C0518,CONT518,BILL518,SUB518,CHN518,70.05,302.6,No
C0519,CONT519,BILL519,SUB519,CHN519,75.2,1929.35,Yes
C0520,CONT520,BILL520,SUB520,CHN520,20.05,265.45,No
C0521,CONT521,BILL521,SUB521,CHN521,105.4,6989.45,No
C0522,CONT522,BILL522,SUB522,CHN522,51.6,1442,No
C0523,CONT523,BILL523,SUB523,CHN523,85.5,4713.4,No
C0524,CONT524,BILL524,SUB524,CHN524,75.6,1758.6,Yes
C0525,CONT525,BILL525,SUB525,CHN525,100.05,3480,Yes
C0526,CONT526,BILL526,SUB526,CHN526,91.25,4738.3,No
C0527,CONT527,BILL527,SUB527,CHN527,115.75,8399.15,No
C0528,CONT528,BILL528,SUB528,CHN528,94.7,5430.35,No
C0529,CONT529,BILL529,SUB529,CHN529,19.6,686.95,No
C0530,CONT530,BILL530,SUB530,CHN530,99.9,5706.3,No
C0531,CONT531,BILL531,SUB531,CHN531,21.1,490.65,No
C0532,CONT532,BILL532,SUB532,CHN532,20.05,1360.25,No
C0533,CONT533,BILL533,SUB533,CHN533,79.95,174.45,No
C0534,CONT534,BILL534,SUB534,CHN534,107.15,7379.8,No
C0535,CONT535,BILL535,SUB535,CHN535,85,85,Yes
C0536,CONT536,BILL536,SUB536,CHN536,89.55,1021.75,No
C0537,CONT537,BILL537,SUB537,CHN537,81.55,5029.05,No
C0538,CONT538,BILL538,SUB538,CHN538,58.45,1955.4,No
C0539,CONT539,BILL539,SUB539,CHN539,95.65,6744.2,No
C0540,CONT540,BILL540,SUB540,CHN540,80.6,4946.7,No
C0541,CONT541,BILL541,SUB541,CHN541,113.1,8248.5,No
C0542,CONT542,BILL542,SUB542,CHN542,58.95,601.6,No
C0543,CONT543,BILL543,SUB543,CHN543,19.55,19.55,No
C0544,CONT544,BILL544,SUB544,CHN544,86.05,834.1,Yes
C0545,CONT545,BILL545,SUB545,CHN545,45.55,597,Yes
C0546,CONT546,BILL546,SUB546,CHN546,78.95,2647.2,No
C0547,CONT547,BILL547,SUB547,CHN547,86.3,3266,Yes
C0548,CONT548,BILL548,SUB548,CHN548,105.05,6744.25,No
C0549,CONT549,BILL549,SUB549,CHN549,101.9,5265.5,No
C0550,CONT550,BILL550,SUB550,CHN550,19.75,311.6,No
C0551,CONT551,BILL551,SUB551,CHN551,110.3,7966.9,No
C0552,CONT552,BILL552,SUB552,CHN552,115.6,8220.4,No
C0553,CONT553,BILL553,SUB553,CHN553,19.35,1153.25,No
C0554,CONT554,BILL554,SUB554,CHN554,25.6,514.75,No
C0555,CONT555,BILL555,SUB555,CHN555,80.35,2596.15,Yes
C0556,CONT556,BILL556,SUB556,CHN556,68.75,3808,No
C0557,CONT557,BILL557,SUB557,CHN557,19.9,19.9,No
C0558,CONT558,BILL558,SUB558,CHN558,70.6,2708.2,No
C0559,CONT559,BILL559,SUB559,CHN559,70.2,760.05,No
C0560,CONT560,BILL560,SUB560,CHN560,49.3,49.3,No
C0561,CONT561,BILL561,SUB561,CHN561,107.25,6033.3,No
C0562,CONT562,BILL562,SUB562,CHN562,23.6,89.05,No
C0563,CONT563,BILL563,SUB563,CHN563,69.7,516.15,No
C0564,CONT564,BILL564,SUB564,CHN564,99.5,5861.75,No
C0565,CONT565,BILL565,SUB565,CHN565,64.3,445.95,No
C0566,CONT566,BILL566,SUB566,CHN566,70.85,4973.4,No
C0567,CONT567,BILL567,SUB567,CHN567,101.9,1667.25,No
C0568,CONT568,BILL568,SUB568,CHN568,73.5,5357.75,No
C0569,CONT569,BILL569,SUB569,CHN569,100.25,3527.6,Yes
C0570,CONT570,BILL570,SUB570,CHN570,40.4,422.6,No
C0571,CONT571,BILL571,SUB571,CHN571,19.25,1103.25,No
C0572,CONT572,BILL572,SUB572,CHN572,59.6,2754,No
C0573,CONT573,BILL573,SUB573,CHN573,64.9,697.25,No
C0574,CONT574,BILL574,SUB574,CHN574,100.3,5614.45,Yes
C0575,CONT575,BILL575,SUB575,CHN575,110.85,3204.4,No
C0576,CONT576,BILL576,SUB576,CHN576,81.05,4747.65,No
C0577,CONT577,BILL577,SUB577,CHN577,98.05,3082.1,No
C0578,CONT578,BILL578,SUB578,CHN578,70.5,597.9,No
C0579,CONT579,BILL579,SUB579,CHN579,94.55,3365.4,No
C0580,CONT580,BILL580,SUB580,CHN580,19.65,38.8,No
C0581,CONT581,BILL581,SUB581,CHN581,19,233.55,Yes
C0582,CONT582,BILL582,SUB582,CHN582,75.3,75.3,Yes
C0583,CONT583,BILL583,SUB583,CHN583,89.2,346.2,Yes
C0584,CONT584,BILL584,SUB584,CHN584,19,19,No
C0585,CONT585,BILL585,SUB585,CHN585,20,61.7,No
C0586,CONT586,BILL586,SUB586,CHN586,85.7,85.7,Yes
C0587,CONT587,BILL587,SUB587,CHN587,63.25,3342.45,No
C0588,CONT588,BILL588,SUB588,CHN588,20.1,85.1,No
C0589,CONT589,BILL589,SUB589,CHN589,99.15,7422.1,No
C0590,CONT590,BILL590,SUB590,CHN590,90.4,6668.05,No
C0591,CONT591,BILL591,SUB591,CHN591,111.9,8071.05,No
C0592,CONT592,BILL592,SUB592,CHN592,24.9,1174.8,No
C0593,CONT593,BILL593,SUB593,CHN593,83.5,5435,No
C0594,CONT594,BILL594,SUB594,CHN594,84.3,2438.6,No
C0595,CONT595,BILL595,SUB595,CHN595,45.6,45.6,No
C0596,CONT596,BILL596,SUB596,CHN596,61.65,713.75,Yes
C0597,CONT597,BILL597,SUB597,CHN597,54.85,916.15,No
C0598,CONT598,BILL598,SUB598,CHN598,65.55,237.2,No
C0599,CONT599,BILL599,SUB599,CHN599,90.35,4614.55,No
C0600,CONT600,BILL600,SUB600,CHN600,20.4,1414.45,No
C0601,CONT601,BILL601,SUB601,CHN601,74.55,1170.5,No
C0602,CONT602,BILL602,SUB602,CHN602,19.95,47.7,No
C0603,CONT603,BILL603,SUB603,CHN603,74.25,4859.25,No
C0604,CONT604,BILL604,SUB604,CHN604,108.65,4903.2,No
C0605,CONT605,BILL605,SUB605,CHN605,109.55,3608,No
C0606,CONT606,BILL606,SUB606,CHN606,86.65,6094.25,No
C0607,CONT607,BILL607,SUB607,CHN607,81,3084.9,No
C0608,CONT608,BILL608,SUB608,CHN608,47.85,2356.75,No
C0609,CONT609,BILL609,SUB609,CHN609,114.55,8306.05,No
C0610,CONT610,BILL610,SUB610,CHN610,105.25,6786.4,Yes
C0611,CONT611,BILL611,SUB611,CHN611,29.95,248.95,Yes
C0612,CONT612,BILL612,SUB612,CHN612,65,663.05,Yes
C0613,CONT613,BILL613,SUB613,CHN613,20.55,1357.1,No
C0614,CONT614,BILL614,SUB614,CHN614,109.8,4860.35,No
C0615,CONT615,BILL615,SUB615,CHN615,69.5,3418.2,No
C0616,CONT616,BILL616,SUB616,CHN616,48.85,631.4,No
C0617,CONT617,BILL617,SUB617,CHN617,25.25,186.3,No
C0618,CONT618,BILL618,SUB618,CHN618,102.85,6976.75,No
C0619,CONT619,BILL619,SUB619,CHN619,87.55,4884.85,No
C0620,CONT620,BILL620,SUB620,CHN620,78.55,522.95,No
C0621,CONT621,BILL621,SUB621,CHN621,34.55,362.6,No
C0622,CONT622,BILL622,SUB622,CHN622,92.05,5755.8,No
C0623,CONT623,BILL623,SUB623,CHN623,85.05,3355.65,No
C0624,CONT624,BILL624,SUB624,CHN624,19.7,406.95,No
C0625,CONT625,BILL625,SUB625,CHN625,20,137.6,Yes
C0626,CONT626,BILL626,SUB626,CHN626,95.15,2395.7,No
C0627,CONT627,BILL627,SUB627,CHN627,84.25,1968.1,No
C0628,CONT628,BILL628,SUB628,CHN628,104.6,6819.45,No
C0629,CONT629,BILL629,SUB629,CHN629,111.65,7943.45,No
C0630,CONT630,BILL630,SUB630,CHN630,90.05,4547.25,Yes
C0631,CONT631,BILL631,SUB631,CHN631,110.75,4687.9,Yes
C0632,CONT632,BILL632,SUB632,CHN632,55,2473.95,No
C0633,CONT633,BILL633,SUB633,CHN633,89.85,6562.9,No
C0634,CONT634,BILL634,SUB634,CHN634,20.35,176.3,No
C0635,CONT635,BILL635,SUB635,CHN635,54.55,2236.2,No
C0636,CONT636,BILL636,SUB636,CHN636,105.5,6985.65,Yes
C0637,CONT637,BILL637,SUB637,CHN637,99.45,3109.9,No
C0638,CONT638,BILL638,SUB638,CHN638,70.9,4911.35,No
C0639,CONT639,BILL639,SUB639,CHN639,104.55,5794.65,Yes
C0640,CONT640,BILL640,SUB640,CHN640,85.25,855.3,Yes
C0641,CONT641,BILL641,SUB641,CHN641,25.4,1620.2,No
C0642,CONT642,BILL642,SUB642,CHN642,56.15,2499.3,Yes
C0643,CONT643,BILL643,SUB643,CHN643,89.55,89.55,Yes
C0644,CONT644,BILL644,SUB644,CHN644,89.85,4287.2,No
C0645,CONT645,BILL645,SUB645,CHN645,25.25,394.85,No
C0646,CONT646,BILL646,SUB646,CHN646,94.55,1899.65,Yes
C0647,CONT647,BILL647,SUB647,CHN647,45.7,45.7,Yes
C0648,CONT648,BILL648,SUB648,CHN648,69.65,3442.15,No
C0649,CONT649,BILL649,SUB649,CHN649,89.5,161.5,Yes
C0650,CONT650,BILL650,SUB650,CHN650,70,1732.6,No
C0651,CONT651,BILL651,SUB651,CHN651,69.55,222.3,Yes
C0652,CONT652,BILL652,SUB652,CHN652,74.6,74.6,Yes
C0653,CONT653,BILL653,SUB653,CHN653,20.1,655.3,No
C0654,CONT654,BILL654,SUB654,CHN654,24.8,475.25,No
C0655,CONT655,BILL655,SUB655,CHN655,19.65,164.3,Yes
C0656,CONT656,BILL656,SUB656,CHN656,95.1,865.1,No
C0657,CONT657,BILL657,SUB657,CHN657,88.85,6132.7,No
C0658,CONT658,BILL658,SUB658,CHN658,78.8,3597.5,No
C0659,CONT659,BILL659,SUB659,CHN659,19.85,35.9,Yes
C0660,CONT660,BILL660,SUB660,CHN660,20.35,697.65,No
C0661,CONT661,BILL661,SUB661,CHN661,24.25,96.05,Yes
C0662,CONT662,BILL662,SUB662,CHN662,45.25,428.7,No
C0663,CONT663,BILL663,SUB663,CHN663,20.05,20.05,No
C0664,CONT664,BILL664,SUB664,CHN664,69.55,4459.15,No
C0665,CONT665,BILL665,SUB665,CHN665,19.5,1167.6,No
C0666,CONT666,BILL666,SUB666,CHN666,74.75,238.1,No
C0667,CONT667,BILL667,SUB667,CHN667,69.65,145.15,Yes
C0668,CONT668,BILL668,SUB668,CHN668,30.2,1453.1,No
C0669,CONT669,BILL669,SUB669,CHN669,45.65,191.05,Yes
C0670,CONT670,BILL670,SUB670,CHN670,57.8,4039.3,No
C0671,CONT671,BILL671,SUB671,CHN671,19.85,1039.45,No
C0672,CONT672,BILL672,SUB672,CHN672,25.55,1336.1,No
C0673,CONT673,BILL673,SUB673,CHN673,75.05,75.05,Yes
C0674,CONT674,BILL674,SUB674,CHN674,24.85,493.4,No
C0675,CONT675,BILL675,SUB675,CHN675,49.15,2550.9,Yes
C0676,CONT676,BILL676,SUB676,CHN676,110.35,7246.15,No
C0677,CONT677,BILL677,SUB677,CHN677,24.55,1203.95,No
C0678,CONT678,BILL678,SUB678,CHN678,34.7,62.25,Yes
C0679,CONT679,BILL679,SUB679,CHN679,107.95,313.6,No
C0680,CONT680,BILL680,SUB680,CHN680,81.4,3775.85,No
C0681,CONT681,BILL681,SUB681,CHN681,80,80,Yes
C0682,CONT682,BILL682,SUB682,CHN682,73.8,4616.05,No
C0683,CONT683,BILL683,SUB683,CHN683,64.4,195.65,No
C0684,CONT684,BILL684,SUB684,CHN684,103.75,4188.4,No
C0685,CONT685,BILL685,SUB685,CHN685,71.1,71.1,No
C0686,CONT686,BILL686,SUB686,CHN686,49.9,49.9,No
C0687,CONT687,BILL687,SUB687,CHN687,24.6,1266.4,No
C0688,CONT688,BILL688,SUB688,CHN688,49.25,91.1,Yes
C0689,CONT689,BILL689,SUB689,CHN689,30.1,1623.4,No
C0690,CONT690,BILL690,SUB690,CHN690,83.4,4149.45,No
C0691,CONT691,BILL691,SUB691,CHN691,20.45,20.45,No
C0692,CONT692,BILL692,SUB692,CHN692,75.25,2344.5,No
C0693,CONT693,BILL693,SUB693,CHN693,20.55,1013.05,No
C0694,CONT694,BILL694,SUB694,CHN694,75.1,270.7,Yes
C0695,CONT695,BILL695,SUB695,CHN695,20.05,417,No
C0696,CONT696,BILL696,SUB696,CHN696,20.65,20.65,No
C0697,CONT697,BILL697,SUB697,CHN697,85.15,6316.2,No
C0698,CONT698,BILL698,SUB698,CHN698,50.15,168.15,Yes
C0699,CONT699,BILL699,SUB699,CHN699,84.95,4018.05,No
C0700,CONT700,BILL700,SUB700,CHN700,66.5,4811.6,No
C0701,CONT701,BILL701,SUB701,CHN701,63.3,4189.7,No
C0702,CONT702,BILL702,SUB702,CHN702,83.15,2848.45,No
C0703,CONT703,BILL703,SUB703,CHN703,84.9,2516.2,No
C0704,CONT704,BILL704,SUB704,CHN704,20.55,33.6,No
C0705,CONT705,BILL705,SUB705,CHN705,49.25,208.45,No
C0706,CONT706,BILL706,SUB706,CHN706,79.85,2015.35,Yes
C0707,CONT707,BILL707,SUB707,CHN707,59.6,3739.8,No
C0708,CONT708,BILL708,SUB708,CHN708,104.65,2964,No
C0709,CONT709,BILL709,SUB709,CHN709,75.3,2263.4,No
C0710,CONT710,BILL710,SUB710,CHN710,80.1,2211.8,No
C0711,CONT711,BILL711,SUB711,CHN711,19.55,19.55,Yes
C0712,CONT712,BILL712,SUB712,CHN712,81,1683.7,No
C0713,CONT713,BILL713,SUB713,CHN713,24.7,1519,No
C0714,CONT714,BILL714,SUB714,CHN714,86,1164.05,No
C0715,CONT715,BILL715,SUB715,CHN715,25.4,1710.9,No
C0716,CONT716,BILL716,SUB716,CHN716,89.15,4245.55,No
C0717,CONT717,BILL717,SUB717,CHN717,58.25,4145.9,No
C0718,CONT718,BILL718,SUB718,CHN718,85.65,2664.3,No
C0719,CONT719,BILL719,SUB719,CHN719,50.35,1277.5,No
C0720,CONT720,BILL720,SUB720,CHN720,80.35,5589.3,No
C0721,CONT721,BILL721,SUB721,CHN721,20.2,34.75,No
C0722,CONT722,BILL722,SUB722,CHN722,20.55,1305.95,No
C0723,CONT723,BILL723,SUB723,CHN723,85.95,381.3,Yes
C0724,CONT724,BILL724,SUB724,CHN724,45.35,141.5,Yes
C0725,CONT725,BILL725,SUB725,CHN725,94.5,3105.55,Yes
C0726,CONT726,BILL726,SUB726,CHN726,21.25,204.55,No
C0727,CONT727,BILL727,SUB727,CHN727,26.25,605.9,No
C0728,CONT728,BILL728,SUB728,CHN728,80.85,356.1,No
C0729,CONT729,BILL729,SUB729,CHN729,91.7,2758.15,Yes
C0730,CONT730,BILL730,SUB730,CHN730,74.2,4805.65,No
C0731,CONT731,BILL731,SUB731,CHN731,87.25,3941.7,Yes
C0732,CONT732,BILL732,SUB732,CHN732,20.35,92.75,No
C0733,CONT733,BILL733,SUB733,CHN733,75.5,1901.05,No
C0734,CONT734,BILL734,SUB734,CHN734,79.05,5730.7,No
C0735,CONT735,BILL735,SUB735,CHN735,90.15,2423.4,No
C0736,CONT736,BILL736,SUB736,CHN736,50.6,1653.45,No
C0737,CONT737,BILL737,SUB737,CHN737,110.45,3327.05,No
C0738,CONT738,BILL738,SUB738,CHN738,101,7085.5,No
C0739,CONT739,BILL739,SUB739,CHN739,79.35,3344.1,No
C0740,CONT740,BILL740,SUB740,CHN740,89.85,6697.35,No
C0741,CONT741,BILL741,SUB741,CHN741,65,2879.9,No
C0742,CONT742,BILL742,SUB742,CHN742,80.45,137.1,No
C0743,CONT743,BILL743,SUB743,CHN743,98.55,1008.55,Yes
C0744,CONT744,BILL744,SUB744,CHN744,24.1,1551.6,No
C0745,CONT745,BILL745,SUB745,CHN745,44.05,202.15,No
C0746,CONT746,BILL746,SUB746,CHN746,110.8,7882.25,No
C0747,CONT747,BILL747,SUB747,CHN747,114.95,8196.4,No
C0748,CONT748,BILL748,SUB748,CHN748,75.05,202.9,No
C0749,CONT749,BILL749,SUB749,CHN749,19.25,855.1,No
C0750,CONT750,BILL750,SUB750,CHN750,90.05,5817,No
C0751,CONT751,BILL751,SUB751,CHN751,56.7,1652.95,No
C0752,CONT752,BILL752,SUB752,CHN752,80.15,5600.15,No
C0753,CONT753,BILL753,SUB753,CHN753,71.35,515.75,No
C0754,CONT754,BILL754,SUB754,CHN754,20.25,780.5,No
C0755,CONT755,BILL755,SUB755,CHN755,90.35,190.5,No
C0756,CONT756,BILL756,SUB756,CHN756,98.55,1842.8,Yes
C0757,CONT757,BILL757,SUB757,CHN757,19.7,1253.8,No
C0758,CONT758,BILL758,SUB758,CHN758,19.85,57.2,No
C0759,CONT759,BILL759,SUB759,CHN759,85.9,1269.55,Yes
C0760,CONT760,BILL760,SUB760,CHN760,90.35,6563.4,No
C0761,CONT761,BILL761,SUB761,CHN761,20.8,20.8,No
C0762,CONT762,BILL762,SUB762,CHN762,89.25,1907.85,Yes
C0763,CONT763,BILL763,SUB763,CHN763,70.3,208.85,Yes
C0764,CONT764,BILL764,SUB764,CHN764,66.85,4758.8,No
C0765,CONT765,BILL765,SUB765,CHN765,19.9,1292.6,No
C0766,CONT766,BILL766,SUB766,CHN766,35.8,363.15,No
C0767,CONT767,BILL767,SUB767,CHN767,78.85,1600.25,No
C0768,CONT768,BILL768,SUB768,CHN768,20.4,275.7,No
C0769,CONT769,BILL769,SUB769,CHN769,74.25,3089.1,No
C0770,CONT770,BILL770,SUB770,CHN770,64.8,1175.6,No
C0771,CONT771,BILL771,SUB771,CHN771,20.45,237.3,No
C0772,CONT772,BILL772,SUB772,CHN772,93.35,1444.65,Yes
C0773,CONT773,BILL773,SUB773,CHN773,19.9,19.9,Yes
C0774,CONT774,BILL774,SUB774,CHN774,88.9,454.15,Yes
C0775,CONT775,BILL775,SUB775,CHN775,95.8,3036.75,Yes
C0776,CONT776,BILL776,SUB776,CHN776,110.65,8065.65,No
C0777,CONT777,BILL777,SUB777,CHN777,40.3,92.5,No
C0778,CONT778,BILL778,SUB778,CHN778,82,184.65,Yes
C0779,CONT779,BILL779,SUB779,CHN779,107,6152.3,No
C0780,CONT780,BILL780,SUB780,CHN780,45.35,89.5,Yes
C0781,CONT781,BILL781,SUB781,CHN781,73.35,5154.5,No
C0782,CONT782,BILL782,SUB782,CHN782,44.8,220.45,No
C0783,CONT783,BILL783,SUB783,CHN783,54.75,1510.3,No
C0784,CONT784,BILL784,SUB784,CHN784,52.2,52.2,Yes
C0785,CONT785,BILL785,SUB785,CHN785,40.6,2588.95,No
C0786,CONT786,BILL786,SUB786,CHN786,110,4874.8,Yes
C0787,CONT787,BILL787,SUB787,CHN787,55.3,3983.6,No
C0788,CONT788,BILL788,SUB788,CHN788,60.85,2003.6,No
C0789,CONT789,BILL789,SUB789,CHN789,78.4,1832.4,No
C0790,CONT790,BILL790,SUB790,CHN790,69.65,4908.25,No
C0791,CONT791,BILL791,SUB791,CHN791,59.85,3590.2,No
C0792,CONT792,BILL792,SUB792,CHN792,76.9,5023,No
C0793,CONT793,BILL793,SUB793,CHN793,19.85,146.6,No
C0794,CONT794,BILL794,SUB794,CHN794,67.65,2339.3,No
C0795,CONT795,BILL795,SUB795,CHN795,45,298.7,No
C0796,CONT796,BILL796,SUB796,CHN796,64.2,143.65,No
C0797,CONT797,BILL797,SUB797,CHN797,81.7,2548.65,No
C0798,CONT798,BILL798,SUB798,CHN798,25.55,507.4,No
