CustomerID,gender,SeniorCitizen,Partner,Dependents,tenure
C3368,Male,0,No,No,52
C3369,Female,0,No,No,46
C3370,Female,1,No,No,11
C3371,Female,0,Yes,Yes,53
C3372,Female,0,Yes,Yes,11
C3373,Male,1,No,No,57
C3374,Female,1,No,No,2
C3375,Female,1,No,No,2
C3376,Female,0,Yes,Yes,71
C3377,Female,0,Yes,Yes,1
C3378,Male,0,Yes,No,68
C3379,Male,0,Yes,No,72
C3380,Female,0,No,No,2
C3381,Male,1,Yes,No,1
C3382,Female,0,No,No,41
C3383,Male,0,Yes,Yes,72
C3384,Male,0,Yes,No,6
C3385,Female,0,Yes,Yes,4
C3386,Male,0,No,No,12
C3387,Female,0,Yes,No,58
C3388,Female,0,No,No,7
C3389,Female,0,Yes,No,65
C3390,Male,0,No,No,1
C3391,Male,0,Yes,No,56
C3392,Male,0,No,No,4
C3393,Female,0,Yes,Yes,58
C3394,Male,0,Yes,No,62
C3395,Male,0,No,No,26
C3396,Male,0,No,No,62
C3397,Female,0,Yes,Yes,58
C3398,Female,0,Yes,No,68
C3399,Female,0,Yes,Yes,61
C3400,Female,0,No,No,42
C3401,Male,0,No,No,18
C3402,Female,0,No,No,56
C3403,Female,0,No,No,4
C3404,Female,0,No,No,4
C3405,Female,0,No,Yes,35
C3406,Female,0,Yes,Yes,64
C3407,Female,0,No,No,31
C3408,Female,1,Yes,No,67
C3409,Female,0,No,No,4
C3410,Female,1,Yes,No,70
C3411,Male,0,No,No,3
C3412,Male,1,Yes,No,53
C3413,Male,0,Yes,Yes,2
C3414,Female,0,Yes,Yes,29
C3415,Female,0,No,No,47
C3416,Female,0,Yes,Yes,68
C3417,Male,0,No,Yes,12
C3418,Female,0,Yes,Yes,8
C3419,Male,0,Yes,No,54
C3420,Male,0,Yes,Yes,69
C3421,Female,0,No,No,26
C3422,Female,0,Yes,No,72
C3423,Female,0,No,No,70
C3424,Male,0,No,Yes,1
C3425,Male,0,No,No,10
C3426,Female,0,Yes,Yes,28
C3427,Male,0,No,No,1
C3428,Female,0,Yes,No,21
C3429,Male,1,Yes,No,51
C3430,Female,0,Yes,Yes,53
C3431,Male,0,No,Yes,53
C3432,Male,0,Yes,No,24
C3433,Female,0,Yes,No,70
C3434,Male,0,No,No,61
C3435,Female,0,No,No,11
C3436,Male,0,No,No,2
C3437,Male,0,No,No,25
C3438,Female,0,No,No,41
C3439,Male,0,Yes,No,18
C3440,Male,1,Yes,No,72
C3441,Female,0,Yes,Yes,71
C3442,Female,0,Yes,Yes,34
C3443,Male,0,No,No,29
C3444,Male,1,Yes,No,40
C3445,Male,0,Yes,No,36
C3446,Female,0,Yes,No,46
C3447,Female,0,No,No,58
C3448,Male,0,No,No,39
C3449,Male,0,Yes,Yes,4
C3450,Female,0,Yes,Yes,52
C3451,Male,1,Yes,No,70
C3452,Male,1,Yes,No,65
C3453,Male,0,No,No,1
C3454,Female,0,Yes,No,70
C3455,Female,1,Yes,Yes,29
C3456,Male,0,No,No,1
C3457,Female,0,No,No,67
C3458,Female,0,No,No,1
C3459,Female,0,No,No,26
C3460,Female,0,Yes,Yes,30
C3461,Female,0,Yes,No,48
C3462,Female,0,Yes,Yes,55
C3463,Male,0,No,No,7
C3464,Male,0,No,No,37
C3465,Female,0,Yes,No,31
C3466,Male,0,No,No,4
C3467,Male,0,Yes,Yes,72
C3468,Male,1,No,No,5
C3469,Male,0,Yes,Yes,1
C3470,Female,1,No,No,15
C3471,Male,0,Yes,Yes,8
C3472,Female,0,No,No,35
C3473,Female,1,No,No,56
C3474,Male,0,Yes,No,42
C3475,Male,1,Yes,Yes,65
C3476,Female,0,Yes,Yes,2
C3477,Male,1,Yes,No,65
C3478,Female,0,No,No,18
C3479,Female,0,No,No,23
C3480,Female,0,No,No,4
C3481,Male,0,Yes,No,70
C3482,Female,0,No,No,4
C3483,Male,0,No,No,19
C3484,Female,0,No,No,18
C3485,Female,1,Yes,No,38
C3486,Male,0,No,No,2
C3487,Male,0,No,No,47
C3488,Female,0,Yes,Yes,52
C3489,Male,0,No,No,9
C3490,Female,0,Yes,No,26
C3491,Male,0,Yes,Yes,8
C3492,Male,0,Yes,No,44
C3493,Female,0,No,No,3
C3494,Male,0,No,No,2
C3495,Female,0,Yes,Yes,9
C3496,Male,1,No,No,1
C3497,Male,0,No,No,25
C3498,Female,1,Yes,No,2
C3499,Male,0,No,No,43
C3500,Female,0,No,No,1
C3501,Female,0,Yes,No,58
C3502,Female,0,Yes,Yes,59
C3503,Male,0,No,No,44
C3504,Male,0,No,No,66
C3505,Male,0,Yes,Yes,68
C3506,Male,0,No,No,9
C3507,Male,0,No,No,19
C3508,Male,0,No,No,4
C3509,Female,0,No,No,70
C3510,Male,0,No,No,1
C3511,Female,0,No,No,8
C3512,Male,0,No,No,53
C3513,Male,1,No,No,51
C3514,Male,0,Yes,Yes,11
C3515,Male,0,Yes,Yes,60
C3516,Male,0,No,No,17
C3517,Male,0,No,No,3
C3518,Male,0,Yes,No,70
C3519,Male,0,No,No,1
C3520,Male,1,No,No,43
C3521,Female,0,Yes,No,16
C3522,Female,0,Yes,Yes,57
C3523,Male,0,Yes,Yes,37
C3524,Female,0,Yes,No,72
C3525,Female,1,No,No,11
C3526,Female,1,Yes,No,50
C3527,Male,1,No,No,5
C3528,Male,0,Yes,No,1
C3529,Male,0,No,No,16
C3530,Male,1,Yes,No,2
C3531,Female,0,No,No,17
C3532,Female,0,No,No,16
C3533,Female,0,No,No,15
C3534,Female,0,No,No,10
C3535,Female,0,No,Yes,46
C3536,Male,0,Yes,Yes,64
C3537,Female,0,No,No,1
C3538,Male,0,Yes,Yes,25
C3539,Male,0,Yes,Yes,71
C3540,Male,0,No,No,8
C3541,Female,0,Yes,Yes,72
C3542,Female,0,Yes,No,49
C3543,Male,0,Yes,Yes,29
C3544,Male,0,Yes,No,72
C3545,Male,0,Yes,No,31
C3546,Female,0,No,No,50
C3547,Male,0,Yes,No,71
C3548,Male,1,Yes,No,70
C3549,Male,0,No,No,71
C3550,Male,0,Yes,Yes,61
C3551,Male,0,No,No,32
C3552,Female,0,No,Yes,1
C3553,Male,0,No,No,68
C3554,Male,0,No,No,62
C3555,Female,0,No,Yes,7
C3556,Male,0,No,No,20
C3557,Male,0,Yes,Yes,6
C3558,Female,1,No,No,33
C3559,Male,0,Yes,Yes,28
C3560,Male,0,No,No,27
C3561,Male,0,No,No,7
C3562,Male,0,No,No,26
C3563,Male,1,No,No,5
C3564,Male,1,No,No,30
C3565,Male,0,No,No,63
C3566,Male,0,No,No,1
C3567,Female,0,No,Yes,53
C3568,Female,0,Yes,Yes,14
C3569,Female,0,No,No,21
C3570,Male,0,No,No,17
C3571,Male,0,Yes,Yes,16
C3572,Female,0,No,No,35
C3573,Female,1,No,No,32
C3574,Female,0,Yes,Yes,28
C3575,Female,0,No,No,1
C3576,Male,0,No,No,59
C3577,Female,0,Yes,Yes,72
C3578,Male,0,No,No,36
C3579,Female,0,No,No,40
C3580,Male,0,Yes,Yes,40
C3581,Female,0,No,Yes,9
C3582,Male,0,Yes,Yes,63
C3583,Female,0,No,No,3
C3584,Male,0,Yes,Yes,40
C3585,Male,0,Yes,No,8
C3586,Male,1,Yes,No,34
C3587,Male,0,No,No,5
C3588,Male,1,No,No,9
C3589,Male,0,Yes,No,9
C3590,Male,0,Yes,Yes,31
C3591,Female,0,Yes,No,50
C3592,Female,0,No,No,2
C3593,Female,0,No,No,1
C3594,Male,0,No,No,8
C3595,Female,0,No,No,9
C3596,Female,1,No,No,2
C3597,Female,0,No,No,3
C3598,Male,0,Yes,No,25
C3599,Male,1,No,No,1
C3600,Female,0,Yes,Yes,45
C3601,Male,1,Yes,Yes,51
C3602,Female,0,Yes,Yes,55
C3603,Female,0,No,No,38
C3604,Male,0,No,No,2
C3605,Male,0,Yes,Yes,38
C3606,Male,0,No,No,34
C3607,Female,0,Yes,No,70
C3608,Female,0,No,No,13
C3609,Male,0,No,No,39
C3610,Female,0,No,No,61
C3611,Female,0,No,No,12
C3612,Male,0,No,No,41
C3613,Male,0,No,No,21
C3614,Male,1,No,No,55
C3615,Male,0,Yes,No,69
C3616,Male,1,Yes,Yes,26
C3617,Female,1,Yes,No,69
C3618,Female,1,Yes,No,18
C3619,Male,0,Yes,Yes,47
C3620,Female,0,Yes,Yes,72
C3621,Male,1,Yes,No,33
C3622,Female,0,Yes,Yes,2
C3623,Female,0,Yes,Yes,72
C3624,Male,1,Yes,No,37
C3625,Female,1,Yes,Yes,62
C3626,Female,0,Yes,No,71
C3627,Male,0,No,Yes,23
C3628,Female,0,No,No,16
C3629,Male,0,No,No,9
C3630,Male,0,Yes,Yes,17
C3631,Female,0,No,No,4
C3632,Female,1,Yes,No,1
C3633,Female,0,Yes,No,24
C3634,Female,1,No,No,1
C3635,Male,1,No,No,72
C3636,Female,0,Yes,No,72
C3637,Female,0,No,Yes,11
C3638,Male,0,No,No,9
C3639,Female,1,Yes,No,2
C3640,Female,1,Yes,No,60
C3641,Male,1,Yes,No,29
C3642,Female,0,No,No,49
C3643,Female,1,No,No,30
C3644,Female,0,Yes,No,53
C3645,Male,0,No,Yes,39
C3646,Female,0,No,No,9
C3647,Male,0,No,No,39
C3648,Male,1,No,No,8
C3649,Female,0,Yes,Yes,51
C3650,Male,0,Yes,Yes,71
C3651,Male,1,No,No,71
C3652,Female,1,Yes,No,70
C3653,Female,1,No,No,1
C3654,Male,0,Yes,No,38
C3655,Female,0,Yes,No,28
C3656,Female,0,Yes,No,32
C3657,Male,1,Yes,No,49
C3658,Female,0,Yes,Yes,37
C3659,Female,0,No,No,10
C3660,Male,0,Yes,No,67
C3661,Male,0,No,No,7
C3662,Female,0,No,No,51
C3663,Female,0,No,No,9
C3664,Female,0,No,No,9
C3665,Male,0,No,No,4
C3666,Male,0,Yes,No,71
C3667,Female,0,Yes,Yes,50
C3668,Female,1,Yes,Yes,24
C3669,Male,0,Yes,No,22
C3670,Male,0,No,No,44
C3671,Female,0,Yes,Yes,33
C3672,Female,0,No,No,1
C3673,Female,0,Yes,No,54
C3674,Male,0,No,No,42
C3675,Female,0,No,No,1
C3676,Female,0,No,No,1
C3677,Male,0,No,No,30
C3678,Female,0,No,No,1
C3679,Male,0,Yes,Yes,16
C3680,Male,0,No,No,1
C3681,Male,0,Yes,No,9
C3682,Male,1,Yes,No,46
C3683,Male,0,No,No,1
C3684,Male,0,Yes,No,71
C3685,Male,0,No,No,43
C3686,Male,0,Yes,No,50
C3687,Female,0,No,No,13
C3688,Male,0,Yes,Yes,19
C3689,Female,0,No,No,41
C3690,Female,1,No,No,1
C3691,Female,0,No,No,24
C3692,Female,0,Yes,No,40
C3693,Female,0,Yes,Yes,3
C3694,Female,0,No,No,37
C3695,Female,0,Yes,Yes,67
C3696,Female,0,Yes,Yes,32
C3697,Female,0,Yes,No,6
C3698,Female,0,Yes,Yes,32
C3699,Female,0,No,No,59
C3700,Female,0,Yes,No,30
C3701,Male,0,No,Yes,20
C3702,Female,0,Yes,Yes,27
C3703,Female,1,No,No,20
C3704,Male,0,No,Yes,9
C3705,Female,0,Yes,Yes,68
C3706,Female,0,Yes,Yes,69
C3707,Male,0,No,No,26
C3708,Male,0,Yes,Yes,69
C3709,Male,0,No,No,11
C3710,Male,0,No,No,1
C3711,Male,0,Yes,Yes,10
C3712,Female,0,Yes,Yes,55
C3713,Male,0,No,No,44
C3714,Male,1,Yes,No,46
C3715,Male,0,Yes,Yes,69
C3716,Male,1,No,No,11
C3717,Female,0,Yes,No,11
C3718,Male,0,No,No,29
C3719,Female,0,Yes,No,57
C3720,Male,0,No,No,28
C3721,Female,0,No,No,42
C3722,Female,0,No,No,2
C3723,Male,0,No,Yes,23
C3724,Female,0,Yes,Yes,18
C3725,Male,0,Yes,Yes,62
C3726,Female,0,No,No,1
C3727,Male,0,No,No,16
C3728,Female,0,No,No,3
C3729,Male,0,No,No,67
C3730,Male,0,No,No,62
C3731,Female,0,Yes,No,57
C3732,Male,0,No,No,2
C3733,Female,0,Yes,Yes,23
C3734,Female,0,No,Yes,25
C3735,Female,1,No,No,72
C3736,Female,0,Yes,No,2
C3737,Female,0,No,No,8
C3738,Female,0,No,No,5
C3739,Male,0,No,No,35
C3740,Male,0,No,No,24
C3741,Female,0,Yes,Yes,2
C3742,Male,0,Yes,Yes,72
C3743,Female,0,No,No,41
C3744,Male,0,No,Yes,4
C3745,Male,0,No,No,26
C3746,Male,0,No,No,7
C3747,Female,0,Yes,No,1
C3748,Female,0,Yes,Yes,4
C3749,Male,0,No,No,48
C3750,Male,1,No,No,2
C3751,Female,1,Yes,No,12
C3752,Male,0,Yes,No,60
C3753,Male,0,No,No,55
C3754,Male,0,No,No,1
C3755,Male,0,No,No,1
C3756,Male,0,No,No,4
C3757,Male,0,No,No,1
C3758,Female,0,No,No,42
C3759,Female,0,No,No,1
C3760,Male,0,No,No,7
C3761,Male,0,No,No,3
C3762,Female,0,Yes,No,72
C3763,Male,0,No,No,15
C3764,Male,0,Yes,No,4
C3765,Female,0,No,No,11
C3766,Female,0,No,No,5
C3767,Female,1,No,No,1
C3768,Male,0,Yes,No,72
C3769,Female,0,Yes,No,55
C3770,Female,0,Yes,Yes,40
C3771,Female,0,Yes,No,57
C3772,Male,0,No,No,1
C3773,Male,0,Yes,No,1
C3774,Female,0,No,No,1
C3775,Male,1,Yes,Yes,52
C3776,Male,1,No,No,41
C3777,Male,0,Yes,No,43
C3778,Female,0,Yes,Yes,47
C3779,Male,0,No,No,3
C3780,Male,1,Yes,Yes,66
C3781,Male,0,Yes,Yes,55
C3782,Male,0,No,No,29
C3783,Female,0,No,Yes,12
C3784,Female,0,Yes,No,66
C3785,Male,1,No,No,35
C3786,Male,1,Yes,No,10
C3787,Male,0,Yes,Yes,27
C3788,Female,0,No,No,58
C3789,Male,0,Yes,No,54
C3790,Male,0,No,No,9
C3791,Male,0,No,No,2
C3792,Male,0,No,No,6
C3793,Female,1,No,No,26
C3794,Female,0,No,No,9
C3795,Male,0,Yes,No,8
C3796,Male,0,No,No,12
C3797,Female,0,No,No,15
C3798,Male,0,Yes,No,43
C3799,Male,0,No,No,42
C3800,Female,0,No,No,31
C3801,Female,0,No,Yes,66
C3802,Female,1,No,No,18
C3803,Male,0,No,No,1
C3804,Male,0,Yes,No,61
C3805,Male,0,No,No,10
C3806,Male,1,No,No,1
C3807,Female,1,No,No,18
C3808,Male,0,Yes,No,24
C3809,Female,0,Yes,Yes,3
C3810,Male,0,No,No,50
C3811,Male,0,Yes,Yes,1
C3812,Male,0,No,No,2
C3813,Male,0,No,No,17
C3814,Male,0,Yes,Yes,69
C3815,Male,0,Yes,No,72
C3816,Female,0,No,No,3
C3817,Male,1,Yes,Yes,50
C3818,Female,0,No,No,53
C3819,Female,0,Yes,No,58
C3820,Male,0,No,No,46
C3821,Male,1,Yes,No,72
C3822,Female,1,No,No,1
C3823,Female,0,Yes,Yes,6
C3824,Male,0,Yes,No,72
C3825,Male,0,No,No,4
C3826,Female,0,Yes,Yes,52
C3827,Male,0,Yes,Yes,0
C3828,Female,0,No,No,2
C3829,Female,0,Yes,No,65
C3830,Male,1,Yes,No,43
C3831,Male,0,Yes,No,4
C3832,Male,1,Yes,No,25
C3833,Female,0,Yes,No,51
C3834,Male,0,No,No,12
C3835,Female,0,Yes,Yes,57
C3836,Female,0,Yes,Yes,24
C3837,Female,0,Yes,No,64
C3838,Female,0,No,No,4
C3839,Female,0,No,No,26
C3840,Female,0,Yes,Yes,15
C3841,Male,1,Yes,No,64
C3842,Male,1,Yes,No,36
C3843,Female,0,Yes,No,27
C3844,Male,1,Yes,No,1
C3845,Female,0,No,No,35
C3846,Male,0,No,No,4
C3847,Female,0,Yes,Yes,8
C3848,Male,0,No,No,10
C3849,Female,0,No,No,2
C3850,Female,0,Yes,No,58
C3851,Male,0,Yes,No,51
C3852,Female,0,Yes,Yes,46
C3853,Male,0,No,No,1
C3854,Male,0,No,No,46
C3855,Female,0,Yes,No,50
C3856,Male,0,Yes,Yes,53
C3857,Male,0,Yes,No,61
C3858,Male,0,No,No,5
C3859,Male,0,No,No,47
C3860,Female,0,No,No,54
C3861,Male,0,No,Yes,19
C3862,Female,0,No,Yes,26
C3863,Male,0,Yes,Yes,70
C3864,Male,0,Yes,No,17
C3865,Female,0,No,No,30
C3866,Female,0,No,Yes,1
C3867,Female,0,Yes,Yes,19
C3868,Female,0,Yes,No,26
C3869,Female,0,Yes,Yes,21
C3870,Male,0,Yes,No,50
C3871,Female,0,Yes,No,68
C3872,Male,0,No,No,3
C3873,Male,0,Yes,Yes,9
C3874,Female,0,Yes,Yes,51
C3875,Female,0,No,No,9
C3876,Male,1,Yes,Yes,41
C3877,Male,0,No,No,22
C3878,Female,0,Yes,Yes,21
C3879,Male,0,Yes,Yes,71
C3880,Male,0,No,No,1
C3881,Male,0,Yes,Yes,26
C3882,Male,0,Yes,No,71
C3883,Male,0,No,No,4
C3884,Female,0,No,No,12
C3885,Female,0,Yes,No,18
C3886,Female,0,No,No,3
C3887,Female,1,Yes,No,72
C3888,Male,0,No,No,11
C3889,Female,0,No,No,1
C3890,Male,0,No,No,13
C3891,Female,0,Yes,No,72
C3892,Male,0,Yes,No,42
C3893,Female,0,No,No,17
C3894,Female,1,No,No,7
C3895,Female,0,Yes,No,68
C3896,Male,0,Yes,Yes,56
C3897,Female,0,Yes,Yes,38
C3898,Female,0,Yes,Yes,72
C3899,Female,0,No,No,48
C3900,Female,1,Yes,No,52
C3901,Female,0,Yes,Yes,35
C3902,Male,0,Yes,No,67
C3903,Female,0,No,No,1
C3904,Male,0,No,No,53
C3905,Male,0,Yes,Yes,34
C3906,Female,0,No,No,3
C3907,Female,0,Yes,No,1
C3908,Male,0,No,No,19
C3909,Female,1,Yes,No,60
C3910,Male,0,No,No,11
C3911,Female,0,No,No,47
C3912,Male,0,No,No,18
C3913,Female,0,Yes,Yes,60
C3914,Male,0,Yes,No,72
C3915,Male,0,No,No,39
C3916,Female,0,Yes,No,59
C3917,Male,0,Yes,Yes,2
C3918,Male,1,No,No,1
C3919,Male,0,Yes,Yes,20
C3920,Female,0,No,No,6
C3921,Male,0,No,No,71
C3922,Female,0,Yes,No,24
C3923,Male,1,Yes,No,67
C3924,Male,0,No,No,1
C3925,Female,0,Yes,Yes,48
C3926,Female,0,Yes,No,37
C3927,Male,0,No,No,11
C3928,Male,0,Yes,No,3
C3929,Female,0,Yes,No,18
C3930,Male,0,Yes,Yes,50
C3931,Female,0,Yes,Yes,67
C3932,Female,0,Yes,No,25
C3933,Female,1,No,No,2
C3934,Male,0,No,No,9
C3935,Female,0,No,Yes,10
C3936,Female,0,Yes,No,70
C3937,Male,0,No,No,9
C3938,Female,0,No,No,4
C3939,Female,0,No,No,2
C3940,Female,0,No,Yes,1
C3941,Male,0,No,No,19
C3942,Male,0,Yes,Yes,7
C3943,Male,0,No,No,1
C3944,Male,1,No,No,1
C3945,Female,0,Yes,Yes,9
C3946,Female,0,No,No,3
C3947,Female,0,No,No,9
C3948,Female,0,No,No,5
C3949,Female,0,Yes,Yes,56
C3950,Female,0,No,Yes,18
C3951,Male,1,No,No,49
C3952,Male,0,Yes,No,70
C3953,Female,0,No,No,72
C3954,Female,1,No,No,6
C3955,Male,1,Yes,No,17
C3956,Male,0,Yes,No,29
C3957,Female,0,Yes,No,6
C3958,Male,0,Yes,No,63
C3959,Male,0,Yes,No,16
C3960,Male,0,No,No,59
C3961,Female,0,No,No,3
C3962,Female,0,No,No,8
C3963,Female,1,Yes,No,7
C3964,Female,0,No,No,68
C3965,Female,0,Yes,Yes,68
C3966,Female,1,Yes,No,52
C3967,Male,0,Yes,Yes,72
C3968,Female,0,Yes,No,32
C3969,Female,0,Yes,No,72
C3970,Male,0,Yes,Yes,1
C3971,Male,0,Yes,Yes,42
C3972,Female,0,No,No,25
C3973,Male,0,No,No,45
C3974,Female,0,Yes,Yes,43
C3975,Male,0,Yes,No,37
C3976,Female,1,No,No,20
C3977,Female,0,No,No,4
C3978,Male,0,Yes,No,63
C3979,Male,0,No,No,3
C3980,Male,0,Yes,Yes,66
C3981,Male,0,No,No,28
C3982,Female,1,No,No,8
C3983,Male,0,No,Yes,71
C3984,Male,0,No,No,1
C3985,Female,0,Yes,Yes,72
C3986,Male,1,Yes,No,16
C3987,Male,0,Yes,No,66
C3988,Female,0,No,No,11
C3989,Male,0,No,No,51
C3990,Female,0,No,Yes,8
C3991,Male,0,No,No,14
C3992,Female,0,No,No,4
C3993,Female,0,No,No,70
C3994,Female,0,No,Yes,70
C3995,Female,1,Yes,No,54
C3996,Male,0,No,Yes,28
C3997,Male,0,No,No,24
C3998,Female,0,Yes,No,69
C3999,Male,0,Yes,Yes,42
C4000,Female,1,No,No,2
C4001,Female,1,No,No,39
C4002,Male,0,Yes,Yes,45
C4003,Male,0,Yes,Yes,72
C4004,Female,0,No,No,38
C4005,Male,0,Yes,No,72
C4006,Male,0,No,No,1
C4007,Male,0,Yes,Yes,72
C4008,Male,0,Yes,No,55
C4009,Female,0,Yes,Yes,51
C4010,Male,0,No,No,63
C4011,Female,0,No,No,1
C4012,Female,0,Yes,Yes,23
C4013,Female,0,No,No,1
C4014,Female,0,No,No,2
C4015,Female,1,No,No,52
C4016,Female,0,No,No,36
C4017,Female,0,No,No,1
C4018,Female,0,No,No,28
C4019,Female,0,Yes,Yes,7
C4020,Male,0,No,No,14
C4021,Male,1,Yes,No,72
C4022,Female,0,Yes,Yes,1
C4023,Female,0,No,No,10
C4024,Male,0,No,No,42
C4025,Female,0,No,No,7
C4026,Male,0,No,No,4
C4027,Male,0,Yes,Yes,72
C4028,Female,0,Yes,No,20
C4029,Male,0,No,No,63
C4030,Female,0,No,No,56
C4031,Female,0,No,Yes,5
C4032,Female,0,Yes,No,72
C4033,Male,1,Yes,Yes,68
C4034,Male,0,Yes,Yes,67
C4035,Male,0,Yes,Yes,8
C4036,Male,0,Yes,Yes,52
C4037,Female,0,Yes,Yes,18
C4038,Female,0,Yes,Yes,59
C4039,Female,0,No,No,60
C4040,Male,0,No,No,7
C4041,Male,0,Yes,Yes,59
C4042,Male,0,No,No,46
C4043,Male,0,No,No,5
C4044,Male,1,Yes,No,59
C4045,Female,0,Yes,No,70
C4046,Female,0,No,No,14
C4047,Female,0,No,No,44
C4048,Female,0,Yes,No,64
C4049,Female,0,Yes,Yes,58
C4050,Female,1,Yes,No,46
C4051,Male,1,Yes,No,58
C4052,Female,0,Yes,No,72
C4053,Female,1,No,No,30
C4054,Male,1,No,No,11
C4055,Female,1,No,No,34
C4056,Male,0,No,No,54
C4057,Female,0,No,No,3
C4058,Female,0,Yes,Yes,72
C4059,Female,0,Yes,Yes,40
C4060,Female,0,Yes,Yes,2
C4061,Male,0,Yes,Yes,54
C4062,Female,0,No,No,14
C4063,Female,0,No,No,1
C4064,Female,0,No,No,10
C4065,Female,0,No,No,1
C4066,Male,0,No,No,1
C4067,Male,0,No,No,56
C4068,Female,0,Yes,No,68
C4069,Female,0,Yes,Yes,14
C4070,Male,0,Yes,Yes,68
C4071,Male,1,Yes,No,55
C4072,Female,0,No,No,16
C4073,Male,1,No,No,9
C4074,Male,0,Yes,Yes,14
C4075,Male,1,Yes,No,58
C4076,Male,0,No,No,53
C4077,Male,0,Yes,No,70
C4078,Female,1,Yes,Yes,14
C4079,Male,0,Yes,Yes,22
C4080,Female,0,Yes,No,10
C4081,Female,0,Yes,Yes,29
C4082,Female,0,No,No,1
C4083,Male,0,Yes,No,49
C4084,Female,1,Yes,No,68
C4085,Female,0,No,No,1
C4086,Female,0,No,No,30
C4087,Female,0,Yes,No,72
C4088,Female,0,No,No,10
C4089,Male,0,No,No,7
C4090,Female,0,No,No,9
C4091,Female,0,No,Yes,1
C4092,Female,0,No,No,20
C4093,Female,0,No,No,1
C4094,Female,0,No,No,29
C4095,Male,0,No,No,1
C4096,Male,0,No,No,3
C4097,Female,0,No,No,20
C4098,Male,0,No,Yes,64
C4099,Male,0,No,No,1
C4100,Female,0,No,No,6
C4101,Male,0,Yes,No,50
C4102,Male,0,No,No,6
C4103,Male,0,Yes,Yes,7
C4104,Male,0,Yes,Yes,72
C4105,Male,0,Yes,No,8
C4106,Female,0,Yes,Yes,67
C4107,Female,1,Yes,No,24
C4108,Female,0,Yes,No,72
C4109,Male,0,Yes,Yes,33
C4110,Male,0,No,No,2
C4111,Male,0,Yes,No,70
C4112,Female,0,No,No,22
C4113,Female,0,No,No,59
C4114,Male,0,No,No,36
C4115,Female,0,Yes,Yes,51
C4116,Male,0,Yes,No,53
C4117,Female,0,Yes,Yes,20
C4118,Male,0,Yes,No,63
C4119,Female,0,No,No,40
C4120,Male,0,No,No,35
C4121,Male,0,Yes,Yes,26
C4122,Male,1,Yes,No,27
C4123,Male,0,No,Yes,53
C4124,Male,1,Yes,No,34
C4125,Female,1,Yes,No,19
C4126,Male,0,Yes,No,43
C4127,Male,0,Yes,Yes,6
C4128,Male,0,No,Yes,56
C4129,Male,0,No,No,57
C4130,Male,0,Yes,Yes,34
C4131,Female,0,No,No,10
C4132,Female,0,No,No,1
C4133,Female,0,No,No,13
C4134,Male,0,No,No,56
C4135,Female,0,Yes,No,55
C4136,Female,0,Yes,Yes,36
C4137,Male,0,Yes,No,47
C4138,Female,0,Yes,Yes,12
C4139,Female,0,No,No,1
C4140,Male,1,No,No,24
C4141,Female,0,No,No,63
C4142,Female,1,No,No,35
C4143,Female,0,No,No,67
C4144,Male,0,No,No,25
C4145,Male,0,No,No,21
C4146,Female,0,No,No,13
C4147,Male,0,Yes,No,35
C4148,Male,1,Yes,No,71
C4149,Female,0,No,No,29
C4150,Male,0,Yes,No,71
C4151,Male,1,Yes,No,7
C4152,Female,1,No,No,57
C4153,Male,0,Yes,No,65
C4154,Male,0,No,No,27
C4155,Male,0,No,No,6
C4156,Female,1,No,No,72
C4157,Male,0,No,No,1
C4158,Male,0,No,No,11
C4159,Male,0,Yes,Yes,39
C4160,Female,1,No,No,59
C4161,Male,0,No,No,26
C4162,Male,1,No,No,2
C4163,Female,0,Yes,Yes,72
C4164,Male,0,Yes,No,65
C4165,Male,0,Yes,Yes,72
C4166,Male,0,No,No,6
C4167,Male,1,No,No,32
C4168,Female,0,Yes,No,50
C4169,Male,0,Yes,No,61
C4170,Female,0,No,No,15
C4171,Male,0,Yes,No,72
C4172,Male,0,No,No,9
C4173,Female,0,No,No,1
C4174,Female,0,No,No,12
C4175,Female,0,No,No,37
C4176,Male,0,Yes,Yes,61
C4177,Male,0,Yes,Yes,18
C4178,Male,0,No,Yes,21
C4179,Male,0,Yes,Yes,68
C4180,Male,1,No,No,12
C4181,Female,1,No,No,2
C4182,Female,0,Yes,No,62
C4183,Female,1,No,No,29
C4184,Male,0,No,Yes,1
C4185,Male,1,Yes,No,5
C4186,Female,0,No,No,1
C4187,Male,0,No,Yes,62
C4188,Female,0,Yes,Yes,36
C4189,Female,1,No,No,28
C4190,Female,0,Yes,Yes,69
C4191,Female,0,Yes,No,11
C4192,Female,0,Yes,No,63
C4193,Male,0,No,No,23
C4194,Male,0,No,No,10
C4195,Female,0,Yes,No,71
C4196,Female,1,No,No,45
C4197,Female,0,Yes,Yes,70
C4198,Female,0,No,Yes,22
C4199,Female,0,Yes,Yes,52
C4200,Male,0,Yes,No,55
C4201,Female,0,No,No,65
C4202,Female,0,Yes,Yes,72
C4203,Male,0,Yes,No,10
C4204,Female,0,No,Yes,7
C4205,Male,1,No,No,5
C4206,Female,0,Yes,Yes,24
C4207,Female,0,Yes,Yes,72
C4208,Male,0,No,No,21
C4209,Male,0,Yes,No,69
C4210,Male,0,Yes,Yes,44
C4211,Female,1,Yes,Yes,61
C4212,Male,1,No,No,24
C4213,Female,0,No,No,1
