CustomerID,Billing_ID,MonthlyCharges,TotalCharges
C0803,BILL803,23.8,903.8
C0804,BILL804,64.2,3009.5
C0805,BILL805,85.35,489.45
C0806,BILL806,76.8,5468.45
C0807,BILL807,55.2,1058.1
C0808,BILL808,108.55,7616
C0809,BILL809,101.3,4113.1
C0810,BILL810,69.55,69.55
C0811,BILL811,103.25,6017.65
C0812,BILL812,104,7250.15
C0813,BILL813,25.25,1108.2
C0814,BILL814,30.4,938.65
C0815,BILL815,20.05,94.15
C0816,BILL816,84.6,2088.05
C0817,BILL817,86.2,178.7
C0818,BILL818,103.7,5656.75
C0819,BILL819,111.2,2317.1
C0820,BILL820,88,5986.45
C0821,BILL821,106.35,6751.35
C0822,BILL822,79.15,3566.6
C0823,BILL823,103.1,4889.3
C0824,BILL824,63.95,318.1
C0825,BILL825,25.8,1563.95
C0826,BILL826,89.45,1430.25
C0827,BILL827,95.6,644.35
C0828,BILL828,25.55,372.45
C0829,BILL829,90.95,5453.4
C0830,BILL830,44.85,1442.6
C0831,BILL831,108.55,5610.7
C0832,BILL832,25.05,963.95
C0833,BILL833,74.1,5222.3
C0834,BILL834,88.8,3340.55
C0835,BILL835,78.85,292.8
C0836,BILL836,93.25,5774.55
C0837,BILL837,71.4,4487.3
C0838,BILL838,44.4,44.4
C0839,BILL839,79.2,2854.95
C0840,BILL840,20.4,905.55
C0841,BILL841,100,5509.3
C0842,BILL842,105,7589.8
C0843,BILL843,19.8,229.6
C0844,BILL844,30.85,394.1
C0845,BILL845,89.9,89.9
C0846,BILL846,20.55,295.95
C0847,BILL847,84.85,5459.2
C0848,BILL848,33.15,444.75
C0849,BILL849,92,6782.15
C0850,BILL850,89.8,6510.45
C0851,BILL851,115.8,8476.5
C0852,BILL852,85.15,4461.85
C0853,BILL853,24.85,62
C0854,BILL854,64.35,352.65
C0855,BILL855,20.5,1424.9
C0856,BILL856,100.15,6413.65
C0857,BILL857,86.05,6309.65
C0858,BILL858,50.8,50.8
C0859,BILL859,89,5898.6
C0860,BILL860,64.8,4719.75
C0861,BILL861,19.8,457.3
C0862,BILL862,93.4,5822.3
C0863,BILL863,73.65,1463.5
C0864,BILL864,95.1,307.4
C0865,BILL865,94.65,2104.55
C0866,BILL866,80.6,319.15
C0867,BILL867,39,2337.45
C0868,BILL868,20.5,104.3
C0869,BILL869,85.55,5084.65
C0870,BILL870,26.4,121.25
C0871,BILL871,98.2,7015.9
C0872,BILL872,97.55,5598
C0873,BILL873,19.95,1269.1
C0874,BILL874,50.8,3027.4
C0875,BILL875,99.7,4634.35
C0876,BILL876,34.8,113.95
C0877,BILL877,105.1,1582.75
C0878,BILL878,60.15,3077
C0879,BILL879,64.75,4039.5
C0880,BILL880,54.65,1665.2
C0881,BILL881,110.1,1043.3
C0882,BILL882,19.3,504.2
C0883,BILL883,83.9,497.55
C0884,BILL884,111.25,7511.65
C0885,BILL885,35.8,1782
C0886,BILL886,20.05,20.05
C0887,BILL887,84.35,609.65
C0888,BILL888,110.5,2857.6
C0889,BILL889,91.2,3247.55
C0890,BILL890,100.55,6215.35
C0891,BILL891,89.3,2823
C0892,BILL892,103.85,5017.9
C0893,BILL893,81.1,2619.25
C0894,BILL894,24.6,24.6
C0895,BILL895,81.2,4965.1
C0896,BILL896,94.3,2679.7
C0897,BILL897,116.1,8310.55
C0898,BILL898,105.55,5682.25
C0899,BILL899,98.9,1120.95
C0900,BILL900,94.4,4914.9
C0901,BILL901,19.5,27.55
C0902,BILL902,98.3,923.5
C0903,BILL903,93.85,1625.65
C0904,BILL904,105.6,6068.65
C0905,BILL905,81.35,5398.6
C0906,BILL906,100.5,918.6
C0907,BILL907,56.4,234.85
C0908,BILL908,65.35,1231.85
C0909,BILL909,19.95,170.9
C0910,BILL910,111.25,7984.15
C0911,BILL911,72.85,688.65
C0912,BILL912,89,1288.3
C0913,BILL913,106.1,7848.5
C0914,BILL914,20.05,267
C0915,BILL915,25.2,1798.9
C0916,BILL916,73.55,73.55
C0917,BILL917,75.4,1643.55
C0918,BILL918,65.55,4807.45
C0919,BILL919,80.7,2193
C0920,BILL920,104.55,2239.4
C0921,BILL921,24.15,1505.9
C0922,BILL922,20.45,255.35
C0923,BILL923,75.4,1189.4
C0924,BILL924,79.7,4786.15
C0925,BILL925,81.7,1820.9
C0926,BILL926,76.3,2404.15
C0927,BILL927,79.4,205.05
C0928,BILL928,81.15,952.3
C0929,BILL929,103.75,7039.45
C0930,BILL930,86.45,2538.05
C0931,BILL931,75.1,1212.85
C0932,BILL932,80.6,2651.1
C0933,BILL933,19.3,1304.8
C0934,BILL934,84.6,360.1
C0935,BILL935,33.6,435.45
C0936,BILL936,83.25,308.05
C0937,BILL937,80.85,1000
C0938,BILL938,79.05,434.5
C0939,BILL939,108.05,7118.9
C0940,BILL940,19.9,320.45
C0941,BILL941,21.05,531.55
C0942,BILL942,30.15,382.2
C0943,BILL943,79.85,2001
C0944,BILL944,65.5,4919.7
C0945,BILL945,104.1,5645.8
C0946,BILL946,74.4,215.8
C0947,BILL947,20.5,77.6
C0948,BILL948,91.35,2896.55
C0949,BILL949,99.05,3395.8
C0950,BILL950,20.5,759.35
C0951,BILL951,44.95,85.15
C0952,BILL952,75.6,535.55
C0953,BILL953,55.1,1253.15
C0954,BILL954,58.95,955.15
C0955,BILL955,95.1,2162.6
C0956,BILL956,44.7,44.7
C0957,BILL957,25.45,1813.35
C0958,BILL958,56.75,245.15
C0959,BILL959,81.75,2028.8
C0960,BILL960,86.1,2723.75
C0961,BILL961,29.8,220.45
C0962,BILL962,20.5,365.8
C0963,BILL963,60.9,551.95
C0964,BILL964,73.25,4054.2
C0965,BILL965,45.7,45.7
C0966,BILL966,100.3,832.35
C0967,BILL967,19.25,112.3
C0968,BILL968,20.85,60.65
C0969,BILL969,77.35,5550.1
C0970,BILL970,96,174.8
C0971,BILL971,90.55,90.55
C0972,BILL972,93.85,4733.1
C0973,BILL973,70.1,4048.95
C0974,BILL974,30.35,1359.7
C0975,BILL975,75.95,4542.35
C0976,BILL976,108.05,7532.15
C0977,BILL977,69.9,69.9
C0978,BILL978,75.25,888.65
C0979,BILL979,103.75,6383.35
C0980,BILL980,54.95,1916
C0981,BILL981,19.5,413
C0982,BILL982,19.6,808.95
C0983,BILL983,47.85,1886.4
C0984,BILL984,86.6,86.6
C0985,BILL985,23.75,1679.25
C0986,BILL986,80.6,2656.5
C0987,BILL987,43.8,540.95
C0988,BILL988,19.75,19.75
C0989,BILL989,19.15,537.35
C0990,BILL990,19.6,678.8
C0991,BILL991,80.3,4513.65
C0992,BILL992,24.35,1423.85
C0993,BILL993,25.25,555.4
C0994,BILL994,26.1,225.55
C0995,BILL995,20,268.45
C0996,BILL996,85.3,2917.5
C0997,BILL997,70,2416.1
C0998,BILL998,94.3,424.45
C0999,BILL999,20.7,1492.1
C1000,BILL1000,70.3,132.4
C1001,BILL1001,95.35,660.9
C1002,BILL1002,75.5,1893.95
C1003,BILL1003,69.55,284.9
C1004,BILL1004,19.85,784.25
C1005,BILL1005,20,417.7
C1006,BILL1006,95.85,5016.25
C1007,BILL1007,90.1,1612.75
C1008,BILL1008,68.95,119.75
C1009,BILL1009,99.55,3204.65
C1010,BILL1010,20.75,485.2
C1011,BILL1011,50.15,160.85
C1012,BILL1012,58.65,4145.25
C1013,BILL1013,95.9,827.45
C1014,BILL1014,49.5,49.5
C1015,BILL1015,57.45,990.85
C1016,BILL1016,53.65,696.35
C1017,BILL1017,80.1,5585.4
C1018,BILL1018,24.4,1601.2
C1019,BILL1019,40.05,162.45
C1020,BILL1020,19.5,470.2
C1021,BILL1021,51.05,2066
C1022,BILL1022,54.35,1426.45
C1023,BILL1023,84.7,392.5
C1024,BILL1024,86.1,3861.45
C1025,BILL1025,70.35,2552.9
C1026,BILL1026,110,6668.35
C1027,BILL1027,100.6,819.4
C1028,BILL1028,94.9,4615.25
C1029,BILL1029,83.75,2070.6
C1030,BILL1030,88.3,273.75
C1031,BILL1031,69.75,3557.7
C1032,BILL1032,71.6,1957.1
C1033,BILL1033,92.1,729.95
C1034,BILL1034,23.65,1416.75
C1035,BILL1035,81.85,5924.4
C1036,BILL1036,25.1,1697.7
C1037,BILL1037,114.7,7849.85
C1038,BILL1038,49.15,649.4
C1039,BILL1039,80.9,4557.5
C1040,BILL1040,79.45,3013.05
C1041,BILL1041,90.45,1266.1
C1042,BILL1042,19.3,360.35
C1043,BILL1043,70.2,1046.5
C1044,BILL1044,69.75,2347.9
C1045,BILL1045,54.25,447.75
C1046,BILL1046,99.3,4209.95
C1047,BILL1047,74,3877.65
C1048,BILL1048,50.25,152.3
C1049,BILL1049,19.8,572.2
C1050,BILL1050,19.65,19.65
C1051,BILL1051,43.65,526.95
C1052,BILL1052,35.5,552.7
C1053,BILL1053,80.75,3208.65
C1054,BILL1054,39.5,210.75
C1055,BILL1055,97.1,3706.95
C1056,BILL1056,19.55,620.75
C1057,BILL1057,80,412.5
C1058,BILL1058,84.7,832.05
C1059,BILL1059,89.55,185.55
C1060,BILL1060,90.6,1943.2
C1061,BILL1061,20.05,505.9
C1062,BILL1062,112.4,8046.85
C1063,BILL1063,50.2,1815.3
C1064,BILL1064,62.25,612.95
C1065,BILL1065,55.7,795.15
C1066,BILL1066,90.05,2169.8
C1067,BILL1067,19.65,973.1
C1068,BILL1068,89.25,2210.2
C1069,BILL1069,99.05,4853.75
C1070,BILL1070,54,1055.9
C1071,BILL1071,69.75,144.55
C1072,BILL1072,49.05,91.1
C1073,BILL1073,56.75,1304.85
C1074,BILL1074,98.05,713
C1075,BILL1075,21.1,21.1
C1076,BILL1076,96.65,5580.8
C1077,BILL1077,24.5,1497.9
C1078,BILL1078,114.5,4527.45
C1079,BILL1079,79.2,4590.35
C1080,BILL1080,69.55,200.2
C1081,BILL1081,20.05,614.45
C1082,BILL1082,98.85,4564.9
C1083,BILL1083,25.75,805.5
C1084,BILL1084,80.95,171.15
C1085,BILL1085,19.6,1012.4
C1086,BILL1086,74.3,940.35
C1087,BILL1087,89.7,1047.7
C1088,BILL1088,87.65,2766.4
C1089,BILL1089,100.45,1622.45
C1090,BILL1090,74.75,1129.35
C1091,BILL1091,107.45,5680.9
C1092,BILL1092,75.35,2243.9
C1093,BILL1093,64.95,4523.25
C1094,BILL1094,100.45,7159.7
C1095,BILL1095,68.5,2839.95
C1096,BILL1096,80.55,80.55
C1097,BILL1097,81.25,580.1
C1098,BILL1098,90.4,2178.6
C1099,BILL1099,89.55,6038.55
C1100,BILL1100,55.7,259.4
C1101,BILL1101,24.8,324.15
C1102,BILL1102,20,417.65
C1103,BILL1103,56.15,168.15
C1104,BILL1104,105.2,5637.85
C1105,BILL1105,19.55,839.4
C1106,BILL1106,79.75,769.1
C1107,BILL1107,97.45,6253
C1108,BILL1108,24.25,1641.8
C1109,BILL1109,24.6,1678.05
C1110,BILL1110,50.15,2058.5
C1111,BILL1111,39.6,2424.5
C1112,BILL1112,94.4,387.2
C1113,BILL1113,89.85,6293.45
C1114,BILL1114,78.95,2839.65
C1115,BILL1115,98.85,3145.9
C1116,BILL1116,53.85,2200.7
C1117,BILL1117,24.25,914.4
C1118,BILL1118,89.45,4577.75
C1119,BILL1119,105.25,4997.5
C1120,BILL1120,59.5,4144.8
C1121,BILL1121,70.55,1493.55
C1122,BILL1122,82.5,4179.1
C1123,BILL1123,44.85,893.55
C1124,BILL1124,61.6,1611
C1125,BILL1125,49.05,593.05
C1126,BILL1126,105.65,4284.8
C1127,BILL1127,74.65,544.55
C1128,BILL1128,66.25,1533.8
C1129,BILL1129,19.4,529.8
C1130,BILL1130,86.05,3865.6
C1131,BILL1131,19.15,515.75
C1132,BILL1132,64.7,941
C1133,BILL1133,104.05,1133.65
C1134,BILL1134,19.25,48.35
C1135,BILL1135,81.95,2070.05
C1136,BILL1136,114.65,8333.95
C1137,BILL1137,20,1209.25
C1138,BILL1138,19.8,1396.25
C1139,BILL1139,65.15,723.35
C1140,BILL1140,19.65,228.65
C1141,BILL1141,88.95,1161.75
C1142,BILL1142,20.2,98.35
C1143,BILL1143,75.2,775.3
C1144,BILL1144,56.8,1074.65
C1145,BILL1145,35.55,35.55
C1146,BILL1146,75.5,2324.7
C1147,BILL1147,35.6,1072.6
C1148,BILL1148,60.25,170.5
C1149,BILL1149,95.15,196.9
C1150,BILL1150,96.65,1162.85
C1151,BILL1151,40.35,1677.85
C1152,BILL1152,18.85,18.85
C1153,BILL1153,54.85,370.4
C1154,BILL1154,64.3,3410.6
C1155,BILL1155,24.65,1138.8
C1156,BILL1156,76.1,5264.25
C1157,BILL1157,18.7,1005.7
C1158,BILL1158,97.95,5936.55
C1159,BILL1159,94.1,5475.9
C1160,BILL1160,80.4,224.05
C1161,BILL1161,95.1,2326.05
C1162,BILL1162,31.35,31.35
C1163,BILL1163,72.35,4991.5
C1164,BILL1164,89.75,1052.4
C1165,BILL1165,82.7,5831.2
C1166,BILL1166,19.9,510.8
C1167,BILL1167,53.8,283.95
C1168,BILL1168,51.55,1295.4
C1169,BILL1169,19.65,19.65
C1170,BILL1170,44.05,3011.65
C1171,BILL1171,114,8093.15
C1172,BILL1172,94.4,5610.25
C1173,BILL1173,100.4,3217.65
C1174,BILL1174,19.85,19.85
C1175,BILL1175,54.25,773.2
C1176,BILL1176,80,1029.35
C1177,BILL1177,109.9,669.45
C1178,BILL1178,79.2,3593.8
C1179,BILL1179,101.35,1553.95
C1180,BILL1180,94.3,3953.15
C1181,BILL1181,49.8,1971.15
C1182,BILL1182,60.05,1236.15
C1183,BILL1183,53.75,3196
C1184,BILL1184,93.45,4872.2
C1185,BILL1185,87.9,1500.5
C1186,BILL1186,60.15,60.15
C1187,BILL1187,61.05,3478.75
C1188,BILL1188,104.05,7413.55
C1189,BILL1189,99.25,3532
C1190,BILL1190,85.7,256.75
C1191,BILL1191,104.85,3887.25
C1192,BILL1192,69.15,2490.15
C1193,BILL1193,90.45,593.45
C1194,BILL1194,74.45,3510.3
C1195,BILL1195,50.45,765.45
C1196,BILL1196,60,1259.35
C1197,BILL1197,85.25,5538.35
C1198,BILL1198,19.45,340.85
C1199,BILL1199,20.75,844.45
C1200,BILL1200,78.9,1348.95
C1201,BILL1201,104.5,3778
C1202,BILL1202,49.4,611.65
C1203,BILL1203,94.25,4867.95
C1204,BILL1204,25,1505.05
C1205,BILL1205,25.55,467.85
C1206,BILL1206,74.9,74.9
C1207,BILL1207,70.15,194.2
C1208,BILL1208,69.4,571.45
C1209,BILL1209,80.25,80.25
C1210,BILL1210,93.15,5253.95
C1211,BILL1211,69,1149.65
C1212,BILL1212,66.35,740.8
C1213,BILL1213,69.55,521.35
C1214,BILL1214,20.2,1412.65
C1215,BILL1215,86,1532.45
C1216,BILL1216,80.3,250.05
C1217,BILL1217,20.4,1090.6
C1218,BILL1218,23.75,1446.8
C1219,BILL1219,90.55,2282.55
C1220,BILL1220,70.45,4300.45
C1221,BILL1221,65.75,1111.2
C1222,BILL1222,24.6,190.1
C1223,BILL1223,69.25,4447.75
C1224,BILL1224,75.9,143.35
C1225,BILL1225,45.85,45.85
C1226,BILL1226,49.95,810.2
C1227,BILL1227,24.65,1830.05
C1228,BILL1228,90.4,2820.65
C1229,BILL1229,100.85,4847.35
C1230,BILL1230,75.35,4729.3
C1231,BILL1231,87.2,4017.45
C1232,BILL1232,64.4,1398.6
C1233,BILL1233,78.3,2564.3
C1234,BILL1234,24.7,1685.9
C1235,BILL1235,105.85,5826.65
C1236,BILL1236,98.3,6066.55
C1237,BILL1237,76.95,228.4
C1238,BILL1238,19.45,270.2
C1239,BILL1239,96.15,1529.2
C1240,BILL1240,58.7,168.6
C1241,BILL1241,20.15,536.35
C1242,BILL1242,64.5,1888.45
C1243,BILL1243,28.5,629.35
C1244,BILL1244,45.3,45.3
C1245,BILL1245,19.4,289.3
C1246,BILL1246,90.45,2117.25
C1247,BILL1247,105.15,4730.9
C1248,BILL1248,83.15,2033.05
C1249,BILL1249,90.15,987.95
C1250,BILL1250,45.05,45.05
C1251,BILL1251,103.2,5744.35
C1252,BILL1252,75.8,75.8
C1253,BILL1253,19.45,19.45
C1254,BILL1254,79.3,523.15
C1255,BILL1255,88.8,4805.3
C1256,BILL1256,30.9,59.05
C1257,BILL1257,85.9,6110.75
C1258,BILL1258,34.2,1596.6
C1259,BILL1259,20.15,1046.2
C1260,BILL1260,95.25,4424.2
C1261,BILL1261,50.3,92.75
C1262,BILL1262,80.15,194.55
C1263,BILL1263,51.25,612.1
C1264,BILL1264,89.6,6127.6
C1265,BILL1265,95.2,6671.7
C1266,BILL1266,94.8,5264.3
C1267,BILL1267,80.25,303.7
C1268,BILL1268,76.1,4818.8
C1269,BILL1269,110.15,6448.05
C1270,BILL1270,115.55,7159.05
C1271,BILL1271,24.65,1574.5
C1272,BILL1272,53.6,2879.2
C1273,BILL1273,19.45,86.05
C1274,BILL1274,88.2,4159.45
C1275,BILL1275,101.15,6638.35
C1276,BILL1276,56.8,3112.05
C1277,BILL1277,99.4,7168.25
C1278,BILL1278,20.1,1326.25
C1279,BILL1279,60.7,2234.55
C1280,BILL1280,20.95,495.15
C1281,BILL1281,114.85,8317.95
C1282,BILL1282,19.25,679.8
C1283,BILL1283,62.8,62.8
C1284,BILL1284,105.5,7544
C1285,BILL1285,19.85,1188.25
C1286,BILL1286,89.5,676.7
C1287,BILL1287,74.1,74.1
C1288,BILL1288,107.5,3242.5
C1289,BILL1289,19.55,1240.15
C1290,BILL1290,68.8,4111.35
C1291,BILL1291,84.45,5899.85
C1292,BILL1292,75,632.95
C1293,BILL1293,84.5,5193.2
C1294,BILL1294,111.2,7530.8
C1295,BILL1295,44.75,270.95
C1296,BILL1296,80.6,5460.2
C1297,BILL1297,80.7,1614.2
C1298,BILL1298,75.6,402.5
C1299,BILL1299,57.6,1367.75
C1300,BILL1300,44.05,483.7
C1301,BILL1301,110.6,7962.2
C1302,BILL1302,58.2,3810.8
C1303,BILL1303,81,3533.6
C1304,BILL1304,19.7,1396.9
C1305,BILL1305,85.6,1345.55
C1306,BILL1306,59.55,1646.45
C1307,BILL1307,115.55,8127.6
C1308,BILL1308,75.55,2680.15
C1309,BILL1309,86.6,1281
C1310,BILL1310,85.2,1553.9
C1311,BILL1311,97.65,3207.55
C1312,BILL1312,45.1,2049.05
C1313,BILL1313,70.95,3629.2
C1314,BILL1314,109.55,5124.55
C1315,BILL1315,89.55,3474.45
C1316,BILL1316,20.9,202.3
C1317,BILL1317,19.95,147.5
C1318,BILL1318,24.6,86.35
C1319,BILL1319,66.7,579
C1320,BILL1320,19.45,19.45
C1321,BILL1321,94.8,3131.55
C1322,BILL1322,65.85,3928.3
C1323,BILL1323,19.95,187.75
C1324,BILL1324,24.65,1710.15
C1325,BILL1325,20.35,76.35
C1326,BILL1326,69.25,69.25
C1327,BILL1327,51.25,2151.6
C1328,BILL1328,99.5,5961.1
C1329,BILL1329,54.25,1221.55
C1330,BILL1330,19.4,1496.45
C1331,BILL1331,56.25,1292.2
C1332,BILL1332,25.15,25.15
C1333,BILL1333,23.95,1713.1
C1334,BILL1334,35.4,1748.9
C1335,BILL1335,25.2,25.2
C1336,BILL1336,45,96.45
C1337,BILL1337,75.35,1114.55
C1338,BILL1338,20.4,609.1
C1339,BILL1339,20.15,20.15
C1340,BILL1340,105,7133.25
C1341,BILL1341,56.05,456.5
C1342,BILL1342,54.7,169.45
C1343,BILL1343,20,141.6
C1344,BILL1344,73.05,4688.65
C1345,BILL1345,20.5,563.05
C1346,BILL1346,100.75,5985
C1347,BILL1347,87.25,1258.6
C1348,BILL1348,19.95,373.5
C1349,BILL1349,79.95,857.2
C1350,BILL1350,49.65,2553.35
C1351,BILL1351,65.65,4322.85
C1352,BILL1352,20.45,250.8
C1353,BILL1353,60.95,4549.05
C1354,BILL1354,20.35,1359.5
C1355,BILL1355,88.35,1639.3
C1356,BILL1356,19.5,178.85
C1357,BILL1357,75.2,633.85
C1358,BILL1358,111.45,5315.1
C1359,BILL1359,70.15,735.5
C1360,BILL1360,94.75,889.9
C1361,BILL1361,95.05,1290
C1362,BILL1362,78.45,330.05
C1363,BILL1363,70.2,237.95
C1364,BILL1364,92,6474.4
C1365,BILL1365,85.5,4421.95
C1366,BILL1366,41.05,2452.7
C1367,BILL1367,85.6,813.85
C1368,BILL1368,82.15,4904.85
C1369,BILL1369,84.4,4484.05
C1370,BILL1370,60.9,2033.85
C1371,BILL1371,20.25,538.2
C1372,BILL1372,79.2,79.2
C1373,BILL1373,95.3,2192.9
C1374,BILL1374,19.85,19.85
C1375,BILL1375,84.35,3858.05
C1376,BILL1376,19.85,854.8
C1377,BILL1377,70,347.4
C1378,BILL1378,82.3,5815.15
C1379,BILL1379,66.8,3970.4
C1380,BILL1380,44.6,3058.15
C1381,BILL1381,98.45,6145.2
C1382,BILL1382,70.7,129.2
C1383,BILL1383,24.95,1165.9
C1384,BILL1384,49.95,49.95
C1385,BILL1385,69.25,1554
C1386,BILL1386,102.5,4904.25
C1387,BILL1387,86.55,5632.55
C1388,BILL1388,24.3,1643.25
C1389,BILL1389,58.35,740.55
C1390,BILL1390,94.25,3217.55
C1391,BILL1391,68.75,4888.2
C1392,BILL1392,85.8,2440.25
C1393,BILL1393,20.1,620.55
C1394,BILL1394,20.35,20.35
C1395,BILL1395,110.8,6840.95
C1396,BILL1396,73,3001.2
C1397,BILL1397,100.05,6254.2
C1398,BILL1398,82.85,319.6
C1399,BILL1399,84.35,1938.05
C1400,BILL1400,19.55,294.5
C1401,BILL1401,19.95,58.3
C1402,BILL1402,99.8,442.85
C1403,BILL1403,35,553
C1404,BILL1404,66.25,546.45
C1405,BILL1405,23.3,797.1
C1406,BILL1406,76,76
C1407,BILL1407,25.3,1673.8
C1408,BILL1408,44.55,343.45
C1409,BILL1409,104.1,7412.25
C1410,BILL1410,92.55,4039
C1411,BILL1411,93.85,170.85
C1412,BILL1412,101.45,2948.6
C1413,BILL1413,84.3,1308.4
C1414,BILL1414,94.55,6078.75
C1415,BILL1415,95.5,3418.2
C1416,BILL1416,100.3,6603.8
C1417,BILL1417,55.5,3166.9
C1418,BILL1418,49.85,865.75
C1419,BILL1419,89.55,6373.1
C1420,BILL1420,19.15,1177.05
C1421,BILL1421,99.8,5985.75
C1422,BILL1422,84.4,732.5
C1423,BILL1423,113.05,7869.05
C1424,BILL1424,101.1,1504.05
C1425,BILL1425,19.95,936.7
C1426,BILL1426,74.15,741.4
C1427,BILL1427,92,6585.2
C1428,BILL1428,73.85,3122.4
C1429,BILL1429,50.45,50.45
C1430,BILL1430,24.45,1088.25
C1431,BILL1431,24.8,615.35
C1432,BILL1432,64.85,2908.2
C1433,BILL1433,20.75,739.9
C1434,BILL1434,68.95,593.85
C1435,BILL1435,99.95,1132.75
C1436,BILL1436,109.4,7227.45
C1437,BILL1437,91.4,193.6
C1438,BILL1438,49,1291.35
C1439,BILL1439,50.25,2023.55
C1440,BILL1440,75.55,349.65
C1441,BILL1441,19.9,153.95
C1442,BILL1442,97.8,5458.8
C1443,BILL1443,100.3,5244.45
C1444,BILL1444,55.8,154.55
C1445,BILL1445,111.15,4507.15
C1446,BILL1446,98.55,2031.95
C1447,BILL1447,50.05,50.05
C1448,BILL1448,80.8,332.45
C1449,BILL1449,20.85,473.9
C1450,BILL1450,19.5,106.8
C1451,BILL1451,19.35,152.6
C1452,BILL1452,69.5,1199.4
C1453,BILL1453,48.8,2555.05
C1454,BILL1454,94.5,2979.2
C1455,BILL1455,20.65,654.85
C1456,BILL1456,106.05,3834.4
C1457,BILL1457,100,1534.75
C1458,BILL1458,108.3,4586.15
C1459,BILL1459,20.55,20.55
C1460,BILL1460,99.65,5941.05
C1461,BILL1461,85.3,424.15
C1462,BILL1462,95.9,2234.95
C1463,BILL1463,20,666.75
C1464,BILL1464,70.4,281
C1465,BILL1465,64.95,547.8
C1466,BILL1466,74.6,74.6
C1467,BILL1467,49.2,571.15
C1468,BILL1468,73.75,1756.6
C1469,BILL1469,92.3,5731.45
C1470,BILL1470,98.8,3475.55
C1471,BILL1471,19.2,156.85
C1472,BILL1472,88.65,2683.2
C1473,BILL1473,74.4,896.75
C1474,BILL1474,98.75,2407.3
C1475,BILL1475,95.95,4456.65
C1476,BILL1476,105.4,6998.95
C1477,BILL1477,20.25,36.8
C1478,BILL1478,106,6547.7
C1479,BILL1479,104.7,4346.4
C1480,BILL1480,49.05,2265
C1481,BILL1481,35.55,1309.15
C1482,BILL1482,65.1,4754.3
C1483,BILL1483,96.85,1235.55
C1484,BILL1484,69.75,3562.5
C1485,BILL1485,99.2,7213.75
C1486,BILL1486,96.7,2082.95
C1487,BILL1487,55.05,102.75
C1488,BILL1488,106.8,5914.4
C1489,BILL1489,51.25,51.25
C1490,BILL1490,57.75,1282.85
C1491,BILL1491,70.85,4738.85
C1492,BILL1492,19.55,19.55
C1493,BILL1493,88.2,1775.8
C1494,BILL1494,79.5,795.65
C1495,BILL1495,19.75,145
C1496,BILL1496,98.15,4993.4
C1497,BILL1497,20.25,61.45
C1498,BILL1498,79.15,4018.55
C1499,BILL1499,75.65,1146.65
C1500,BILL1500,94.25,6081.4
C1501,BILL1501,40.2,1478.85
C1502,BILL1502,19.95,243.65
C1503,BILL1503,55.35,2633.95
C1504,BILL1504,102.15,4735.35
C1505,BILL1505,71.1,1247.75
C1506,BILL1506,74.7,74.7
C1507,BILL1507,54.1,3794.5
C1508,BILL1508,19.65,1008.7
C1509,BILL1509,88.45,2130.55
C1510,BILL1510,76.65,1313.55
C1511,BILL1511,80.4,5727.15
C1512,BILL1512,19.25,1372.9
C1513,BILL1513,84.8,1203.9
C1514,BILL1514,25.8,25.8
C1515,BILL1515,19.5,1215.1
C1516,BILL1516,68.6,2877.05
C1517,BILL1517,92.6,1579.7
C1518,BILL1518,100.55,5514.95
C1519,BILL1519,20.55,96.1
C1520,BILL1520,42.6,72.4
C1521,BILL1521,19.6,55.25
C1522,BILL1522,67.45,2443.3
C1523,BILL1523,68.85,1970.5
C1524,BILL1524,43.55,335.4
C1525,BILL1525,109.85,7002.95
C1526,BILL1526,20.65,158.95
C1527,BILL1527,95.4,293.15
C1528,BILL1528,21,1493.75
C1529,BILL1529,56.2,1093.4
C1530,BILL1530,18.4,1057.85
C1531,BILL1531,90,190.05
C1532,BILL1532,25.75,882.55
C1533,BILL1533,19.6,300.4
C1534,BILL1534,75.35,1025.95
C1535,BILL1535,19.8,1436.95
C1536,BILL1536,64.2,475
C1537,BILL1537,75.75,5388.15
C1538,BILL1538,78.95,5730.15
C1539,BILL1539,100.85,819.55
C1540,BILL1540,50.3,217.1
C1541,BILL1541,80.3,4896.35
C1542,BILL1542,19.85,1434.1
C1543,BILL1543,21.1,937.1
C1544,BILL1544,69.95,330.15
C1545,BILL1545,50,1474.9
C1546,BILL1546,104.75,6536.5
C1547,BILL1547,19.85,1128.1
C1548,BILL1548,107.5,6873.75
C1549,BILL1549,85.9,2199.05
C1550,BILL1550,45.85,45.85
C1551,BILL1551,80.8,457.1
C1552,BILL1552,25.25,566.5
C1553,BILL1553,80.55,2471.6
C1554,BILL1554,81.5,3107.3
C1555,BILL1555,20.9,518.3
C1556,BILL1556,106.1,5769.75
C1557,BILL1557,91.7,91.7
C1558,BILL1558,67.25,832.3
C1559,BILL1559,95.6,1555.65
C1560,BILL1560,20.35,45.3
C1561,BILL1561,45.05,1790.6
C1562,BILL1562,74.95,74.95
C1563,BILL1563,34.65,246.6
C1564,BILL1564,69.35,261.65
C1565,BILL1565,95.35,898.35
C1566,BILL1566,81.55,4509.5
C1567,BILL1567,75.4,5480.25
C1568,BILL1568,67.8,653.15
C1569,BILL1569,111.4,1183.05
C1570,BILL1570,46.3,639.45
C1571,BILL1571,20.4,478.75
C1572,BILL1572,20.05,20.05
